symbol,net_contribution
SZ002913,68977.14462463709
SZ002030,67989.1292339135
SZ300738,67756.25075044949
SH600323,67745.11575456517
SH603638,67675.06636712351
SH600180,67199.89710377844
SZ300285,66781.18149334483
SZ300302,66464.77266204078
SZ000568,66238.79890565109
SZ002722,65656.57213213458
SH600422,65628.54403374984
SZ300058,61388.80910431367
SZ300026,59856.741373511206
SZ002467,59848.15930442681
SH600535,59804.7923199737
SZ000011,59507.73347057111
SH603788,59337.76317064301
SZ002597,59253.780202254886
SZ002250,59021.04426472058
SZ002077,58558.669073899044
SZ002208,58160.0159309638
SZ002707,57838.827944080345
SZ002091,57783.78890753887
SH600475,57663.325191431795
SZ000681,57655.171278398135
SZ300365,57384.431558976416
SH601567,57276.21703048516
SH600873,54984.45502805535
SZ300088,54888.57044916222
SZ002051,52153.417125145206
SZ002069,51831.12212959095
SZ001914,51010.08683138338
SZ000043,50804.48313795062
SZ000788,50558.278633648704
SZ002323,49957.01196868892
SZ300571,49651.08905033767
