trade_date,position,risk_weight,full_weight,entry,exit,trailing_stop,atr,weekly_ema_up,weekly_histogram_rising,stochastic_k,force_ema_2
2022-08-08,0.0,0.0,0.0,False,False,,0.02927875417253575,True,True,88.68854510509486,16013182.310050044
2022-08-09,0.0,0.0,0.0,False,False,,0.029103465390032994,True,True,94.8339105603827,13069494.556683354
2022-08-10,1.0,0.2,0.99,True,False,1.15,0.028326275744645836,True,True,87.96340368987586,-1606762.4677722193
2022-08-11,1.0,0.2,0.99,False,False,1.17,0.028224254533519226,True,True,91.44386043120227,13273113.962742679
2022-08-12,1.0,0.2,0.99,False,False,1.17,0.02843777341555622,True,True,66.16161616161624,-16164798.343085792
2022-08-15,1.0,0.2,0.99,False,False,1.17,0.027634867768205746,True,True,43.45429345429355,-8336466.382361934
2022-08-16,1.0,0.2,0.99,False,False,1.17,0.027124493324497623,True,True,13.656313656313698,-5529356.257454041
2022-08-17,1.0,0.2,0.99,False,False,1.17,0.02596107076107473,True,True,10.449106449106468,-4248967.224484682
2022-08-18,1.0,0.2,0.99,False,False,1.17,0.02542560377945361,True,True,20.919191919191928,6121790.757171779
2022-08-19,0.0,0.0,0.0,False,True,,0.02723901887334181,True,False,18.56916099773251,-39220213.55494266
2022-08-22,0.0,0.0,0.0,False,False,,0.026143709729238587,True,False,19.56916099773245,-14762256.810314287
2022-08-23,0.0,0.0,0.0,False,False,,0.025132655134681783,True,False,11.235827664399116,-4537584.599438054
2022-08-24,0.0,0.0,0.0,False,False,,0.026583989355090883,True,False,10.555555555555504,-33925390.06647938
2022-08-25,0.0,0.0,0.0,False,False,,0.026923682481622347,True,False,9.033816425120786,-21522696.30215971
2022-08-26,0.0,0.0,0.0,False,False,,0.02677570690611295,False,False,4.355453852021371,-13186935.772053305
2022-08-29,0.0,0.0,0.0,False,False,,0.02710065252871964,False,False,13.674450267791991,-1007185.3433510456
2022-08-30,0.0,0.0,0.0,False,False,,0.02632367925727968,False,False,18.62530817217314,-1885784.6104503502
2022-08-31,0.0,0.0,0.0,False,False,,0.02691416546825817,False,False,20.89276927776725,-14471370.040150203
2022-09-01,0.0,0.0,0.0,False,False,,0.026228460432238313,False,False,14.472323586634312,-5278616.862050018
2022-09-02,0.0,0.0,0.0,False,False,,0.025595501937450756,False,False,12.861386630869674,-533145.4020167172
2022-09-05,0.0,0.0,0.0,False,False,,0.02478046332687763,False,False,14.68127154991169,-2219542.484005529
2022-09-06,0.0,0.0,0.0,False,False,,0.02456658153250243,False,False,29.282720825273913,6305968.000664769
2022-09-07,0.0,0.0,0.0,False,False,,0.025292229106925326,False,False,46.464539007092185,12234433.013555007
2022-09-08,0.0,0.0,0.0,False,False,,0.024423596098700304,False,False,58.83333333333325,659063.0911849998
2022-09-09,0.0,0.0,0.0,False,False,,0.024237165629569516,False,False,52.6666666666666,-4664680.246938398
2022-09-13,0.0,0.0,0.0,False,False,,0.023680460581141104,False,False,36.6666666666666,-3599538.222312756
2022-09-14,0.0,0.0,0.0,False,False,,0.023243502074899485,False,False,30.025157232704384,-289621.37810425134
2022-09-15,0.0,0.0,0.0,False,False,,0.025070924992214923,False,False,23.10358860525353,-30820163.122034777
2022-09-16,0.0,0.0,0.0,False,False,,0.024911623069736863,False,False,19.781951178352937,-10966629.274678338
2022-09-19,0.0,0.0,0.0,False,False,,0.025610728987449413,False,False,11.621772848602072,-20108587.44355946
2022-09-20,0.0,0.0,0.0,False,False,,0.02510221137303024,False,False,13.490201379434685,-2657810.9205197534
2022-09-21,0.0,0.0,0.0,False,False,,0.024325118190489468,False,False,10.220289510560681,-6764992.68550659
2022-09-22,0.0,0.0,0.0,False,False,,0.024069339868144135,False,False,14.96137121366769,180082.52483108453
2022-09-23,0.0,0.0,0.0,False,False,,0.024294775262902274,False,False,12.762810630013902,-10186489.121722903
2022-09-26,0.0,0.0,0.0,False,False,,0.024349023319602092,False,False,17.414965986394563,-4471835.569907635
2022-09-27,0.0,0.0,0.0,False,False,,0.023860636910401935,False,False,32.69125832151033,7327135.273364064
2022-09-28,0.0,0.0,0.0,False,False,,0.023717510994217175,False,False,31.550802139037334,-7861255.468878595
2022-09-29,0.0,0.0,0.0,False,False,,0.022893087071585088,False,False,34.09234661606572,-346237.23629286326
2022-09-30,0.0,0.0,0.0,False,False,,0.023593618835309315,False,False,12.356335138303992,-18714740.562764306
2022-10-10,0.0,0.0,0.0,False,False,,0.025240263540285517,False,False,9.807315530460855,-39778871.18758804
2022-10-11,0.0,0.0,0.0,False,False,,0.02437562788334047,False,False,2.3040660917275164,-15558450.079196017
2022-10-12,0.0,0.0,0.0,False,False,,0.026962118046160433,False,False,20.118508942038353,23557624.40360126
2022-10-13,0.0,0.0,0.0,False,False,,0.027118878196455788,False,False,39.007397830927225,9269124.690533755
2022-10-14,0.0,0.0,0.0,False,False,,0.02787896448903611,False,False,68.7856897144823,31137101.362844612
2022-10-17,0.0,0.0,0.0,False,False,,0.027119044143725644,False,False,82.47116390415815,15265473.345614798
2022-10-18,0.0,0.0,0.0,False,False,,0.026186809978823666,False,False,93.55315445615456,3597466.303204987
2022-10-19,0.0,0.0,0.0,False,False,,0.02517243998045261,False,False,85.48297901755808,-3489894.281598341
2022-10-20,0.0,0.0,0.0,False,False,,0.026236098443494713,False,False,78.0066551546797,11205377.030133896
2022-10-21,0.0,0.0,0.0,False,False,,0.02583332164014896,False,True,74.99404620147673,8459041.644711303
2022-10-24,0.0,0.0,0.0,False,False,,0.02638460459090673,False,True,71.58096805155647,2819680.548237101
2022-10-25,0.0,0.0,0.0,False,False,,0.026662711930067754,False,True,68.56254856254874,4835790.59341237
2022-10-26,0.0,0.0,0.0,False,False,,0.028304041781601008,False,True,72.76767676767686,47249511.76780401
2022-10-27,0.0,0.0,0.0,False,False,,0.028280653952247086,False,True,78.03127162031281,12494691.54593479
2022-10-28,0.0,0.0,0.0,False,False,,0.028182142109766554,False,True,75.53676129971551,-7233530.1046884125
2022-10-31,0.0,0.0,0.0,False,False,,0.028860438870553753,False,True,73.50501526796948,26076098.965103887
2022-11-01,0.0,0.0,0.0,False,False,,0.028871174342049614,False,True,80.22003004100195,23637836.06570116
2022-11-02,0.0,0.0,0.0,False,False,,0.02911185323881503,False,True,88.5005252100841,27653891.19990057
2022-11-03,0.0,0.0,0.0,False,False,,0.029026326066598492,False,True,90.37768186984947,24612326.63730021
2022-11-04,0.0,0.0,0.0,False,False,,0.029178147138398603,False,True,90.58408021866269,42769320.71243328
2022-11-07,0.0,0.0,0.0,False,False,,0.028933674281598713,False,True,87.87951194557031,-4421038.677855428
2022-11-08,0.0,0.0,0.0,False,False,,0.02840031472147574,False,True,74.15531343876317,-13913571.532618487
2022-11-09,0.0,0.0,0.0,False,False,,0.027523367435208387,False,True,50.17870525162857,-19389645.501539636
