trade_date,cash,positions_value,total_value,cash_ratio,daily_return,model
2024-02-26,9343.71328443638,994039.8,1003383.5132844364,0.009312205314048897,0.0061837091805021505,macd-cross-12-26-9
2024-02-27,9343.71328443638,1031038.7999999999,1040382.5132844363,0.008981036460271461,0.036874235534216426,macd-cross-12-26-9
2024-02-28,9343.71328443638,996506.4,1005850.1132844364,0.009289369420982652,-0.033192022702287494,macd-cross-12-26-9
2024-02-29,9343.71328443638,1044605.1,1053948.8132844362,0.008865433659267027,0.04781895370368994,macd-cross-12-26-9
2024-03-01,9343.71328443638,1054471.5,1063815.2132844364,0.008783210813077662,0.009361365443596226,macd-cross-12-26-9
2024-03-04,9343.71328443638,1055704.8,1065048.5132844364,0.00877304007084324,0.0011593178820901162,macd-cross-12-26-9
2024-03-05,9343.71328443638,1056938.1,1066281.8132844365,0.00876289285630336,0.001157975420478019,macd-cross-12-26-9
2024-03-06,9343.71328443638,1048305.0,1057648.7132844364,0.00883442032035409,-0.008096452450415348,macd-cross-12-26-9
2024-03-07,9343.71328443638,1026105.6,1035449.3132844364,0.009023824888924985,-0.02098938874615719,macd-cross-12-26-9
2024-03-08,9343.71328443638,1037205.2999999999,1046549.0132844363,0.008928118192106975,0.010719694201922536,macd-cross-12-26-9
2024-03-11,9343.71328443638,1056938.1,1066281.8132844365,0.00876289285630336,0.018855113090281206,macd-cross-12-26-9
2024-03-12,9343.71328443638,1055704.8,1065048.5132844364,0.00877304007084324,-0.001156636064345129,macd-cross-12-26-9
2024-03-13,9343.71328443638,1052004.9,1061348.6132844363,0.008803623208703728,-0.003473926261434057,macd-cross-12-26-9
2024-03-14,9343.71328443638,1038438.6,1047782.3132844364,0.008917609283885563,-0.012782133815597008,macd-cross-12-26-9
2024-03-15,9343.71328443638,1044605.1,1053948.8132844362,0.008865433659267027,0.005885287355796187,macd-cross-12-26-9
