date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2008-10-31,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.14349563678805222,0.0,1.8993051
2008-11-03,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.14241348843712487,0.0,1.8877516
2008-11-04,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1424861804101527,0.0,1.85832
2008-11-05,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13248693261615352,0.0,1.930997
2008-11-06,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.12809199059073895,0.0,1.883459
2008-11-07,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.11938289653295753,0.0,1.9154822
2008-11-10,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.09594184138603623,0.0,2.056863
2008-11-11,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07963404711276434,0.0,2.0336761
2008-11-12,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.06385916344991815,0.0,2.0570343
2008-11-13,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.04240406531134289,0.0,2.1395295
2008-11-14,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.017440056323418496,0.0,2.2189534
2008-11-17,45724086.413268425,45724086.413268425,0.0,0.0,0.0,0.006533683165890869,0.0,2.2687063
2008-11-18,42607872.19207248,0.0,42607872.19207248,1.0,45724086.413268425,0.00607484932865332,1.0,2.1004167
2008-11-19,45232681.19958039,0.0,45232681.19958039,1.0,0.0,0.019478918312165527,1.0,2.2298105
2008-11-20,44752600.974777505,0.0,44752600.974777505,1.0,0.0,0.02650148908274752,1.0,2.2061443
2008-11-21,44481875.67747031,0.0,44481875.67747031,1.0,0.0,0.029818712995206553,1.0,2.1927984
2008-11-24,42557387.269172154,0.0,42557387.269172154,1.0,0.0,0.02163647249744871,1.0,2.097928
2008-11-25,42479805.39754255,0.0,42479805.39754255,1.0,0.0,0.01485911948009,1.0,2.0941036
2008-11-26,42693097.21024963,0.0,42693097.21024963,1.0,0.0,0.010757795428052441,1.0,2.104618
2008-11-27,43317686.35527579,0.0,43317686.35527579,1.0,0.0,0.010860162223684133,1.0,2.1354082
2008-11-28,42378602.21464459,0.0,42378602.21464459,1.0,0.0,0.005810541104460665,1.0,2.0891147
2008-12-01,43172713.47407998,0.0,43172713.47407998,1.0,0.0,0.006187900897157039,1.0,2.1282613
2008-12-02,43275075.20279825,0.0,43275075.20279825,1.0,0.0,0.006906320354252982,1.0,2.1333075
2008-12-03,45221334.50491875,0.0,45221334.50491875,1.0,0.0,0.017585978079134312,1.0,2.2292511
2008-12-04,45922113.6386569,0.0,45922113.6386569,1.0,0.0,0.028859598467346093,1.0,2.263797
2008-12-05,46622667.57496394,0.0,46622667.57496394,1.0,0.0,0.040388810125034036,1.0,2.298332
2008-12-08,48518439.24096206,0.0,48518439.24096206,1.0,0.0,0.05822330149802357,1.0,2.3917868
2008-12-09,47263470.93503027,0.0,47263470.93503027,1.0,0.0,0.06380125516014634,1.0,2.3299212
