trial,lookbacks,top_k,active_sleeve,minimum_excess_horizons,minimum_dispersion_iqr,rank_buffer,maximum_pair_correlation,minimum_adv20,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio,average_active_exposure,maximum_active_exposure,gate_open_ratio,decision_count
grid_0404,42/84/168,3,0.3,3,0.15,3,0.9,20000000.0,1000000.0,3053,1.2907840867863398,0.07081322613509977,0.2535103087950552,0.6368836749835599,0.9829945863166218,0.27933075570645594,0.11848623845114395,45.755691302382694,3.7767553908288365,91404.86882467926,0.007334845720014824,0.05953397714104678,1140,-0.15883165981842895,0.5329184408778251,0.05953397714104678,0.3734593642385724,0.2115085536547434,643
grid_0405,42/84/168,3,0.3,3,0.15,3,0.95,20000000.0,1000000.0,3053,1.1987433130557918,0.06719477145663788,0.2479740758535256,0.6088757157398718,0.9422563203874067,0.2709749848864394,0.11834628416191412,44.71966441618631,3.6912399059544545,89387.86280634547,0.0075790620661002695,0.059252421843139044,1112,-0.14879472067517052,0.5312807075008189,0.059252421843139044,0.3741820650873981,0.2115085536547434,643
grid_0406,42/84/168,3,0.4,1,0.05,1,0.85,20000000.0,1000000.0,3053,0.9872155131390259,0.05832161283615789,0.36225157558929555,0.444964900248515,0.6842951002233407,0.1609975408423904,0.15421566458866587,134.59970752414918,11.110097050797771,243318.27578835876,0.008451260732458325,0.29378827047801115,1353,-0.3116380161639747,0.5240746806419915,0.29378827047801115,0.45625218402764955,0.8087091757387247,643
grid_0407,42/84/168,3,0.4,1,0.05,1,0.9,20000000.0,1000000.0,3053,0.9451144295886686,0.056452663363186106,0.3729255114864535,0.42898788889742173,0.6579812715621196,0.15137785328273726,0.1567783354221288,134.88266512425264,11.133452869738507,243042.61174384365,0.008519896196748032,0.29573373944273773,1353,-0.3157270003408814,0.5217818539141827,0.29573373944273773,0.47325624544792444,0.8087091757387247,643
grid_0408,42/84/168,3,0.4,1,0.05,1,0.95,20000000.0,1000000.0,3053,0.782533361257659,0.04886861754495575,0.3907551555288362,0.38083372817161143,0.5861319678452578,0.12506199049074207,0.15830500335994366,135.79235481337616,11.208540259734947,226545.50297655666,0.008871910265584268,0.2986633645454819,1355,-0.33140738291973826,0.5263675073698002,0.2986633645454819,0.4729887031321983,0.8087091757387247,643
grid_0409,42/84/168,3,0.4,1,0.05,2,0.85,20000000.0,1000000.0,3053,1.0157177871270688,0.059566371533604556,0.3635693985030607,0.45197739322397523,0.6952168399859274,0.16383769310304894,0.15453259526423932,124.5307086303062,10.278984138498906,225761.4579760839,0.009512798881966381,0.295959315032974,1250,-0.2933943206250821,0.5263675073698002,0.295959315032974,0.4527240391205032,0.8087091757387247,643
grid_0410,42/84/168,3,0.4,1,0.05,2,0.9,20000000.0,1000000.0,3053,0.9580830479401907,0.057032289110897416,0.3744326584847141,0.4315484779549644,0.66024789829195,0.15231654562852645,0.15732271074843243,124.64915539915641,10.288760943526832,223649.5731572904,0.009435735360590433,0.2978573228633785,1352,-0.3077818363457778,0.5273501473960039,0.2978573228633785,0.47010879181586823,0.8087091757387247,643
grid_0411,42/84/168,3,0.4,1,0.05,2,0.95,20000000.0,1000000.0,3053,0.9282257861551506,0.0556924957655327,0.39136399590680726,0.42218116325532884,0.6491530771834156,0.14230357505546923,0.1580887577752408,121.67950800505676,10.043641014501901,210012.06916804457,0.010676309478824673,0.2972717688111398,1354,-0.3212479989369238,0.5280052407468064,0.2972717688111398,0.47267673622705925,0.8087091757387247,643
grid_0412,42/84/168,3,0.4,1,0.05,3,0.85,20000000.0,1000000.0,3053,1.1597612823274734,0.06562018914679713,0.36668759591915057,0.4914943229286343,0.7575568811113518,0.17895393756724035,0.15332245532508748,113.54124113635213,9.37189412589608,211603.77089358206,0.009522015310579226,0.2943935729855599,1253,-0.30087892405090944,0.5244022273173927,0.2943935729855599,0.44732764412681636,0.8087091757387247,643
grid_0413,42/84/168,3,0.4,1,0.05,3,0.9,20000000.0,1000000.0,3053,1.0370501034387427,0.06048748025795314,0.37794570641611624,0.45322977788602775,0.6928765055534721,0.1600427765975379,0.1568309385418269,109.9706026170827,9.077167330332408,196852.13596015616,0.008281984717408257,0.2980140387409871,1353,-0.3196452891411109,0.524729773992794,0.2980140387409871,0.4528023344014643,0.8087091757387247,643
grid_0414,42/84/168,3,0.4,1,0.05,3,0.95,20000000.0,1000000.0,3053,0.7974467410128478,0.04959017703253177,0.3957571018741797,0.38607701448730375,0.5908740586235338,0.1253045789897098,0.15769627210269574,106.99568449704122,8.83161234630016,182444.95914572396,0.009970445423521173,0.29714278712848813,1354,-0.32681764396686797,0.5263675073698002,0.29714278712848813,0.44299428068060975,0.8087091757387247,643
grid_0415,42/84/168,3,0.4,1,0.1,1,0.85,20000000.0,1000000.0,3053,1.0071984173045543,0.05919601234842875,0.33070109520765334,0.4761428337407189,0.7369506381897685,0.179001561247502,0.1420369729738051,124.32292356047438,10.261833192675907,232405.9572954332,0.007858096651154004,0.18369491896301826,1251,-0.27155561046819077,0.5266950540452014,0.18369491896301826,0.4549665836659902,0.4976671850699845,643
grid_0416,42/84/168,3,0.4,1,0.1,1,0.9,20000000.0,1000000.0,3053,0.9703790609052398,0.05757860943212023,0.3249506916542273,0.4596397880263365,0.7119423423150965,0.17719183528739288,0.14461517966034768,125.9647096128556,10.397349106596662,234217.3806735246,0.00868825691699663,0.18448047016773053,1236,-0.2681750001964347,0.5266950540452014,0.18448047016773053,0.4725460696915408,0.4976671850699845,643
grid_0417,42/84/168,3,0.4,1,0.1,1,0.95,20000000.0,1000000.0,3053,0.7694805616189666,0.04823251949238627,0.3415117617038428,0.39634740630737236,0.6134338308545763,0.14123238172456637,0.14571312430317485,124.39011373308811,10.267379187926041,214328.4313394928,0.00926824282428929,0.18464881796868268,1345,-0.29844004145425274,0.524729773992794,0.18464881796868268,0.4728436608210099,0.4976671850699845,643
grid_0418,42/84/168,3,0.4,1,0.1,2,0.85,20000000.0,1000000.0,3053,1.0135142672238744,0.05947071667484938,0.3314655701678413,0.4782667497743016,0.7414807371485671,0.17941747809504233,0.1419079123438469,119.66911409163681,9.877699558169825,221247.5464344981,0.007630617630432022,0.18348936355991463,1251,-0.27286145905604176,0.5273501473960039,0.18348936355991463,0.4576604830811571,0.4976671850699845,643
grid_0419,42/84/168,3,0.4,1,0.1,2,0.9,20000000.0,1000000.0,3053,0.9447828776433123,0.05643779838882801,0.3295683143802869,0.45129143934278615,0.6975851148761981,0.171247647077215,0.14503597909873753,119.40881045472653,9.856213637271892,217245.1063716397,0.008491731175157733,0.18544211208753614,1251,-0.269577824688485,0.5270226007206027,0.18544211208753614,0.4734154156872295,0.4976671850699845,643
grid_0420,42/84/168,3,0.4,1,0.1,2,0.95,20000000.0,1000000.0,3053,0.7660864602838866,0.04806641062695571,0.3477844296054665,0.3946832415092438,0.6084357460512264,0.138207482955701,0.14606855049696188,117.62863195597573,9.709274566952468,199640.6436488309,0.009029569302496755,0.1851293021317823,1343,-0.2922773471701068,0.5270226007206027,0.1851293021317823,0.472869386458224,0.4976671850699845,643
grid_0421,42/84/168,3,0.4,1,0.1,3,0.85,20000000.0,1000000.0,3053,0.9421492378771179,0.05631963774280724,0.3314655701678413,0.4581749048905531,0.7098735387862338,0.16991097360214263,0.14150455624575398,115.00654837026852,9.49284316714958,211699.2016676882,0.009002925331400093,0.1843003139171736,1253,-0.27286145905604176,0.5240746806419915,0.1843003139171736,0.44947679339405006,0.4976671850699845,643
grid_0422,42/84/168,3,0.4,1,0.1,3,0.9,20000000.0,1000000.0,3053,0.8651085766523707,0.05279640924749773,0.3301798545843573,0.42863574749691247,0.6597035629139096,0.15990197013672994,0.14445402376363287,111.26413090997737,9.183937435084932,200061.52571323363,0.008182429495945451,0.18509768432292883,1250,-0.26728595225832386,0.526039960694399,0.18509768432292883,0.4589600711936047,0.4976671850699845,643
grid_0423,42/84/168,3,0.4,1,0.1,3,0.95,20000000.0,1000000.0,3053,0.5735873145126573,0.038129942302079556,0.3461764005677802,0.32933653598619583,0.5039137702869758,0.11014598984662398,0.1461819044538129,110.566969754943,9.126392524810232,184437.73096611127,0.008836387020103198,0.18781245042849026,1345,-0.31491010928057084,0.5263675073698002,0.18781245042849026,0.45773956287076917,0.4976671850699845,643
grid_0424,42/84/168,3,0.4,1,0.15,1,0.85,20000000.0,1000000.0,3053,1.1685734839049,0.06597840379183584,0.2632012256700116,0.5668215582555416,0.8659945113803775,0.2506766586055197,0.12700205048671553,64.98136875557722,5.363676687325732,127564.44109893791,0.008951041242276362,0.08127054956015846,1231,-0.17583700379830447,0.5322633475270226,0.08127054956015846,0.46530417745421326,0.2223950233281493,643
grid_0425,42/84/168,3,0.4,1,0.15,1,0.9,20000000.0,1000000.0,3053,1.192025171409958,0.06692524492031526,0.26673026443293346,0.5708073852837047,0.8751157295171739,0.250909828558817,0.12785767827618086,63.176047796488646,5.214662314023956,125319.56624858968,0.008380222349075346,0.0803409447623105,1230,-0.17142988869878206,0.5325908942024239,0.0803409447623105,0.473133654983436,0.2223950233281493,643
grid_0426,42/84/168,3,0.4,1,0.15,1,0.95,20000000.0,1000000.0,3053,1.1815731008610975,0.06650440558364101,0.26822784489848506,0.5670697696841579,0.8698550732571801,0.24793997658524464,0.12804947327738675,60.302354367993225,4.977462594410184,118329.3148113421,0.00918858638859394,0.07850220267215273,1142,-0.1669893586447604,0.5329184408778251,0.07850220267215273,0.4726334323979833,0.2223950233281493,643
grid_0427,42/84/168,3,0.4,1,0.15,2,0.85,20000000.0,1000000.0,3053,1.2058709169089012,0.0674799005194362,0.2662878820776484,0.5800817461323934,0.8887664048225697,0.25340958061230645,0.12638990323421437,63.40940160060776,5.233923748232281,123996.03762379514,0.009393310284557914,0.08116195126461119,1231,-0.17267968145510348,0.5325908942024239,0.08116195126461119,0.46520754661006825,0.2223950233281493,643
grid_0428,42/84/168,3,0.4,1,0.15,2,0.9,20000000.0,1000000.0,3053,1.1611375825678687,0.06567622380013605,0.2663782430620488,0.5618123028982791,0.8608679691717975,0.24655250761165864,0.12780985856460605,60.60149222369224,5.002153960160643,118450.65417913374,0.008158450387418926,0.0803540039992249,1230,-0.16989577081773233,0.5329184408778251,0.0803540039992249,0.47294922321057153,0.2223950233281493,643
grid_0429,42/84/168,3,0.4,1,0.15,2,0.95,20000000.0,1000000.0,3053,1.1809181679010479,0.06647797399394917,0.2652552292922902,0.5685422138608699,0.873570101090958,0.2506189007896833,0.12756492866732252,57.699096030150415,4.7625850637398965,112169.35200444692,0.009598543752770567,0.07881377604971135,1142,-0.1635773457183518,0.5319358008516214,0.07881377604971135,0.4726327239035569,0.2223950233281493,643
grid_0430,42/84/168,3,0.4,1,0.15,3,0.85,20000000.0,1000000.0,3053,1.2500449552646349,0.06922839080565302,0.268657436614977,0.592146814511559,0.9075628832581799,0.25768276388666217,0.12663062733737962,62.68478916100903,5.174112960554954,122577.18403051741,0.008913141026030594,0.08151673918930173,1231,-0.1811062735929474,0.5329184408778251,0.08151673918930173,0.4626438993757219,0.2223950233281493,643
grid_0431,42/84/168,3,0.4,1,0.15,3,0.9,20000000.0,1000000.0,3053,1.1862852325831312,0.06669436206046253,0.27148726701163783,0.5665007048866887,0.8644127027361624,0.24566294690204954,0.12862624504126688,56.82021250807156,4.690040469057987,109849.23752114957,0.008713055356089084,0.08107490415988201,1231,-0.17470442484302617,0.5325908942024239,0.08107490415988201,0.46844027563166146,0.2223950233281493,643
grid_0432,42/84/168,3,0.4,1,0.15,3,0.95,20000000.0,1000000.0,3053,1.1131798976680982,0.06370408941611005,0.26371750849357356,0.546190520936146,0.8363420809194753,0.2415618507091365,0.12815389838308527,54.4732649491777,4.496319281753285,104931.71016697075,0.008539122626057308,0.0800182226907843,1142,-0.16694498073706987,0.5316082541762202,0.0800182226907843,0.4840295849943385,0.2223950233281493,643
grid_0433,42/84/168,3,0.4,2,0.05,1,0.85,20000000.0,1000000.0,3053,1.1978819908954383,0.06716025815001747,0.34524231480171874,0.5041385957844263,0.7777744845115064,0.1945307839468904,0.15190479836138962,127.12058590991913,10.492757173042785,243671.76343491444,0.010677643272280673,0.2736934516361855,1236,-0.27404264625779384,0.5273501473960039,0.2736934516361855,0.4519603759505887,0.7776049766718507,643
grid_0434,42/84/168,3,0.4,2,0.05,1,0.9,20000000.0,1000000.0,3053,1.2154259821165065,0.06786081331728178,0.33545055600715434,0.5052012567790175,0.7804565262753376,0.20229751330575965,0.1533083696086267,127.11852226181402,10.492586835891625,250686.4856731274,0.009677298311370824,0.27303743554494964,1234,-0.2567270813409823,0.5286603340976089,0.27303743554494964,0.4707854004179502,0.7776049766718507,643
grid_0435,42/84/168,3,0.4,2,0.05,1,0.95,20000000.0,1000000.0,3053,1.0183577063022797,0.059680844260534105,0.34912469918507116,0.4510154863625353,0.6971825694045047,0.17094420532217133,0.1553865719405695,126.46622341793662,10.438744939836235,229659.58994526975,0.008704943628717238,0.2758765318315834,1236,-0.2721008967607971,0.5296429741238127,0.2758765318315834,0.47264606878047294,0.7776049766718507,643
grid_0436,42/84/168,3,0.4,2,0.05,2,0.85,20000000.0,1000000.0,3053,1.2237405433738413,0.0681910489515114,0.3420424436747751,0.5119808112567124,0.7910043982882174,0.19936429005386722,0.15127604346640308,117.73105374616796,9.717728642002726,224566.08673577826,0.010991387841654444,0.2733085479096138,1234,-0.26039370019278196,0.5286603340976089,0.2733085479096138,0.45142210433229324,0.7776049766718507,643
grid_0437,42/84/168,3,0.4,2,0.05,2,0.9,20000000.0,1000000.0,3053,1.2078830373365728,0.06756023937877886,0.33471568988847356,0.5024138194025176,0.7744069205683858,0.20184365842333166,0.15373144013031403,117.68462860972721,9.713896629430481,228280.17976415314,0.010009043677642458,0.2746336218233497,1232,-0.25093620358182944,0.5286603340976089,0.2746336218233497,0.46712569464814235,0.7776049766718507,643
grid_0438,42/84/168,3,0.4,2,0.05,2,0.95,20000000.0,1000000.0,3053,1.0676948908045136,0.061795322726409196,0.3511521752049497,0.4644311839880502,0.7174612112122591,0.17597875533689178,0.15509699240487201,112.985854578174,9.326051540681247,207261.54454416156,0.008503237073904003,0.2756171844675172,1236,-0.27046720521589485,0.5273501473960039,0.2756171844675172,0.47268137299573104,0.7776049766718507,643
grid_0439,42/84/168,3,0.4,2,0.05,3,0.85,20000000.0,1000000.0,3053,1.3334477921558179,0.07244544928809549,0.34471384204710886,0.539249031778247,0.8349998703453504,0.2101611262775895,0.1508902163342545,108.90554320404553,8.989255449531436,212813.6795583838,0.010908239427096645,0.27297063818365935,1234,-0.2678511779509771,0.5250573206681952,0.27297063818365935,0.44299875998213956,0.7776049766718507,643
grid_0440,42/84/168,3,0.4,2,0.05,3,0.9,20000000.0,1000000.0,3053,1.2848320411324061,0.07058330031444027,0.3392825899689016,0.5222404697214659,0.8037101014783196,0.20803690611094983,0.15314226425565025,103.72507035005904,8.561650091128358,202512.3514390185,0.009836329415177744,0.27530456795814934,1232,-0.2589018808627884,0.5286603340976089,0.27530456795814934,0.4489427167317475,0.7776049766718507,643
grid_0441,42/84/168,3,0.4,2,0.05,3,0.95,20000000.0,1000000.0,3053,0.956240469327857,0.056950151048733355,0.3562743450143371,0.4352863007495848,0.6697976600140135,0.1598491495267266,0.1549030675643077,101.51283276214748,8.379048102214597,185529.00432396418,0.00839443694821129,0.27697851939688367,1236,-0.28398785694449713,0.5289878807730102,0.27697851939688367,0.44743602554528433,0.7776049766718507,643
grid_0442,42/84/168,3,0.4,2,0.1,1,0.85,20000000.0,1000000.0,3053,1.1257645983344973,0.06422554512515743,0.3020417100339817,0.5128948218389787,0.7993344192126146,0.21263799995679944,0.14072700453510825,122.09904893084473,10.078270661831926,238675.82823073276,0.006667846400693685,0.1755128132131218,1234,-0.23450029172917852,0.5270226007206027,0.1755128132131218,0.4550548745878348,0.48367029548989116,643
grid_0443,42/84/168,3,0.4,2,0.1,1,0.9,20000000.0,1000000.0,3053,1.116649395213448,0.06384813428960978,0.2933896428395367,0.5066800581440172,0.793445495417799,0.2176223184692657,0.14213826487878892,123.65190111548456,10.206445817589946,241037.53983488004,0.00776937709763857,0.17647673062830593,1233,-0.24906057066699927,0.5280052407468064,0.17647673062830593,0.46884171673488856,0.48367029548989116,643
grid_0444,42/84/168,3,0.4,2,0.1,1,0.95,20000000.0,1000000.0,3053,0.9180584916006052,0.05523190900727992,0.31903831828006357,0.44611283528702367,0.6961850859021665,0.1731199854144019,0.1437182106178876,121.70074119295745,10.04539363924837,220612.2984869557,0.008229415716578129,0.17610546392465334,1234,-0.2785583894236804,0.5283327874222077,0.17610546392465334,0.47299847753666235,0.48367029548989116,643
grid_0445,42/84/168,3,0.4,2,0.1,2,0.85,20000000.0,1000000.0,3053,1.1778468315810104,0.06635392468309131,0.30284191391633397,0.527867661715671,0.82443377320292,0.21910416502460386,0.1404430218592599,116.86629474276022,9.646349909982172,227973.42839429577,0.006076020532357346,0.17541873928603863,1232,-0.2452412195144924,0.5270226007206027,0.17541873928603863,0.455033351905227,0.48367029548989116,643
grid_0446,42/84/168,3,0.4,2,0.1,2,0.9,20000000.0,1000000.0,3053,1.1172346155280866,0.06387240982200182,0.29804422351925697,0.5047761142677573,0.7886105082466344,0.21430514259866187,0.1429532765294602,116.1317930940656,9.585722849559296,224326.36069064587,0.006910391729613214,0.17742670381197428,1231,-0.2568208882472387,0.5280052407468064,0.17742670381197428,0.4735087853753222,0.48367029548989116,643
grid_0447,42/84/168,3,0.4,2,0.1,2,0.95,20000000.0,1000000.0,3053,0.8719402819309585,0.05311418041681093,0.3196350415455812,0.43215976559348807,0.6719736881965268,0.16617133140340196,0.14371260703681582,114.5951900464074,9.458888926201986,202896.10317316515,0.007551452166045261,0.17706794310604684,1234,-0.287404973410775,0.5283327874222077,0.17706794310604684,0.47303748497697357,0.48367029548989116,643
