experiment_id,entry_rule,period,symbol,candidate_trade_date,observation_date,candidate_rank,entry_date,return_5,benchmark_return_5,excess_return_5,return_20,benchmark_return_20,excess_return_20,return_60,benchmark_return_60,excess_return_60,return_120,benchmark_return_120,excess_return_120
h18-control,direct,development,SZ000586,2011-09-01,2011-08-31,17,2011-09-01,-0.05788308382034302,-0.029078781604766846,-0.028804302215576172,-0.18428051471710205,-0.12722241878509521,-0.057058095932006836,-0.16506028175354004,-0.12136942148208618,-0.04369086027145386,-0.14942342042922974,-0.14360904693603516,-0.00581437349319458
h18-control,direct,development,SZ000590,2012-08-01,2012-07-31,26,2012-08-01,0.08922052383422852,0.06836116313934326,0.020859360694885254,0.07589852809906006,0.015308618545532227,0.06058990955352783,-0.12168103456497192,0.0025260448455810547,-0.12420707941055298,-0.11117351055145264,0.06703221797943115,-0.1782057285308838
h18-control,direct,development,SZ000590,2012-09-03,2012-08-31,27,2012-09-03,0.06574821472167969,0.06360805034637451,0.0021401643753051758,-0.06838518381118774,0.02057778835296631,-0.08896297216415405,-0.2938319444656372,-0.10162365436553955,-0.19220829010009766,0.029881715774536133,0.16544103622436523,-0.1355593204498291
h18-control,direct,development,SZ000590,2012-10-08,2012-09-28,21,2012-10-08,0.02472531795501709,0.012978196144104004,0.011747121810913086,-0.062205612659454346,0.015838623046875,-0.07804423570632935,-0.05769234895706177,0.01135265827178955,-0.06904500722885132,-0.10890895128250122,0.062004685401916504,-0.17091363668441772
h18-control,direct,development,SZ000596,2011-06-01,2011-05-31,10,2011-06-01,0.049715399742126465,0.027838587760925293,0.021876811981201172,0.07625186443328857,0.016255855560302734,0.05999600887298584,0.3567676544189453,-0.002568840980529785,0.3593364953994751,0.30997025966644287,-0.1135549545288086,0.42352521419525146
h20,new-high-20,development,SZ000596,2011-06-01,2011-05-31,10,2011-06-29,0.02894425392150879,0.039067625999450684,-0.010123372077941895,0.16926240921020508,0.013678431510925293,0.15558397769927979,0.17446255683898926,-0.0647052526473999,0.23916780948638916,0.10493242740631104,-0.2687571048736572,0.37368953227996826
h18-control,direct,development,SZ000596,2011-07-01,2011-06-30,10,2011-07-01,0.017776131629943848,0.03753852844238281,-0.019762396812438965,0.20275282859802246,0.019986391067504883,0.18276643753051758,0.10913169384002686,-0.1027306318283081,0.21186232566833496,0.05159950256347656,-0.27494871616363525,0.3265482187271118
h20,new-high-20,development,SZ000596,2011-07-01,2011-06-30,10,2011-07-01,0.017776131629943848,0.03753852844238281,-0.019762396812438965,0.20275282859802246,0.019986391067504883,0.18276643753051758,0.10913169384002686,-0.1027306318283081,0.21186232566833496,0.05159950256347656,-0.27494871616363525,0.3265482187271118
h21,new-high-55,development,SZ000596,2011-07-01,2011-06-30,10,2011-07-12,0.09410011768341064,0.02796328067779541,0.06613683700561523,0.1276087760925293,-0.09057486057281494,0.21818363666534424,-0.029022932052612305,-0.1982669234275818,0.16924399137496948,-0.10896384716033936,-0.35440826416015625,0.2454444169998169
h22,new-high-55-volume-1.4,development,SZ000596,2011-07-01,2011-06-30,10,2011-07-12,0.09410011768341064,0.02796328067779541,0.06613683700561523,0.1276087760925293,-0.09057486057281494,0.21818363666534424,-0.029022932052612305,-0.1982669234275818,0.16924399137496948,-0.10896384716033936,-0.35440826416015625,0.2454444169998169
h18-control,direct,development,SZ000596,2011-08-01,2011-07-29,10,2011-08-01,-0.006352066993713379,-0.013774394989013672,0.007422327995300293,0.05829060077667236,-0.019961237907409668,0.07825183868408203,-0.03822493553161621,-0.13484233617782593,0.09661740064620972,-0.16440576314926147,-0.2934359908103943,0.1290302276611328
h20,new-high-20,development,SZ000596,2011-08-01,2011-07-29,10,2011-08-11,0.03851580619812012,0.05375540256500244,-0.015239596366882324,-0.034124910831451416,0.005399465560913086,-0.0395243763923645,-0.06647491455078125,-0.05109769105911255,-0.015377223491668701,-0.13449424505233765,-0.17821890115737915,0.043724656105041504
h21,new-high-55,development,SZ000596,2011-08-01,2011-07-29,10,2011-08-11,0.03851580619812012,0.05375540256500244,-0.015239596366882324,-0.034124910831451416,0.005399465560913086,-0.0395243763923645,-0.06647491455078125,-0.05109769105911255,-0.015377223491668701,-0.13449424505233765,-0.17821890115737915,0.043724656105041504
h22,new-high-55-volume-1.4,development,SZ000596,2011-08-01,2011-07-29,10,2011-08-11,0.03851580619812012,0.05375540256500244,-0.015239596366882324,-0.034124910831451416,0.005399465560913086,-0.0395243763923645,-0.06647491455078125,-0.05109769105911255,-0.015377223491668701,-0.13449424505233765,-0.17821890115737915,0.043724656105041504
h18-control,direct,development,SZ000596,2011-09-01,2011-08-31,5,2011-09-01,-0.047834932804107666,-0.029078781604766846,-0.01875615119934082,-0.15512114763259888,-0.12722241878509521,-0.027898728847503662,-0.03885167837142944,-0.12136942148208618,0.08251774311065674,-0.06195157766342163,-0.14360904693603516,0.08165746927261353
h18-control,direct,development,SZ000596,2011-10-10,2011-09-30,4,2011-10-10,-0.037364840507507324,0.0306016206741333,-0.06796646118164062,0.07352018356323242,0.06834280490875244,0.0051773786544799805,0.0032377243041992188,-0.15518492460250854,0.15842264890670776,0.08052575588226318,-0.08089977502822876,0.16142553091049194
h18-control,direct,development,SZ000596,2011-11-01,2011-10-31,7,2011-11-01,0.019673824310302734,0.03820013999938965,-0.018526315689086914,0.08949863910675049,-0.012128293514251709,0.1016269326210022,-0.12632369995117188,-0.1758955717086792,0.049571871757507324,0.0319364070892334,-0.06184357404708862,0.09377998113632202
h20,new-high-20,development,SZ000596,2011-11-01,2011-10-31,7,2011-11-03,0.005201101303100586,0.00991213321685791,-0.004711031913757324,0.038693785667419434,-0.06500160694122314,0.10369539260864258,-0.11223405599594116,-0.1719382405281067,0.05970418453216553,0.1557070016860962,-0.08016246557235718,0.23586946725845337
h18-control,direct,development,SZ000596,2011-12-01,2011-11-30,7,2011-12-01,-0.05721640586853027,-0.05634886026382446,-0.0008675456047058105,-0.16935837268829346,-0.18244600296020508,0.013087630271911621,-0.020483732223510742,-0.03281682729721069,0.012333095073699951,-0.007881999015808105,-0.04555654525756836,0.037674546241760254
h18-control,direct,development,SZ000596,2012-01-04,2011-12-30,7,2012-01-04,-0.08858281373977661,0.016584038734436035,-0.10516685247421265,-0.04426473379135132,0.02006351947784424,-0.06432825326919556,0.07928407192230225,0.07998478412628174,-0.0007007122039794922,0.11713135242462158,0.06288266181945801,0.054248690605163574
h18-control,direct,development,SZ000596,2012-02-01,2012-01-31,4,2012-02-01,0.05018949508666992,0.021179556846618652,0.02900993824005127,0.19107449054718018,0.13943767547607422,0.05163681507110596,0.21240580081939697,0.11481499671936035,0.09759080410003662,0.09996223449707031,0.01365041732788086,0.08631181716918945
h20,new-high-20,development,SZ000596,2012-02-01,2012-01-31,4,2012-02-10,0.018525123596191406,0.03268849849700928,-0.014163374900817871,0.07472431659698486,0.09464919567108154,-0.01992487907409668,0.21259164810180664,0.07712602615356445,0.1354656219482422,-0.027074754238128662,-0.05892324447631836,0.0318484902381897
h18-control,direct,development,SZ000596,2012-03-01,2012-02-29,4,2012-03-01,-0.041522324085235596,0.01458883285522461,-0.056111156940460205,-0.06384289264678955,-0.051379501819610596,-0.012463390827178955,0.004492282867431641,0.019891858100891113,-0.015399575233459473,-0.16136634349822998,-0.09541815519332886,-0.06594818830490112
h20,new-high-20,development,SZ000596,2012-03-01,2012-02-29,4,2012-03-19,-0.05814313888549805,-0.031216979026794434,-0.026926159858703613,-0.11780792474746704,-0.019631564617156982,-0.09817636013031006,-0.09585285186767578,-0.036797165870666504,-0.05905568599700928,-0.2952840328216553,-0.11212730407714844,-0.18315672874450684
h21,new-high-55,development,SZ000596,2012-03-01,2012-02-29,4,2012-03-19,-0.05814313888549805,-0.031216979026794434,-0.026926159858703613,-0.11780792474746704,-0.019631564617156982,-0.09817636013031006,-0.09585285186767578,-0.036797165870666504,-0.05905568599700928,-0.2952840328216553,-0.11212730407714844,-0.18315672874450684
h22,new-high-55-volume-1.4,development,SZ000596,2012-03-01,2012-02-29,4,2012-03-19,-0.05814313888549805,-0.031216979026794434,-0.026926159858703613,-0.11780792474746704,-0.019631564617156982,-0.09817636013031006,-0.09585285186767578,-0.036797165870666504,-0.05905568599700928,-0.2952840328216553,-0.11212730407714844,-0.18315672874450684
h18-control,direct,development,SZ000596,2012-04-05,2012-03-30,11,2012-04-05,0.04646885395050049,0.04282212257385254,0.0036467313766479492,0.21963047981262207,0.09882175922393799,0.12080872058868408,0.12146592140197754,0.026161551475524902,0.09530436992645264,-0.2147585153579712,-0.07393717765808105,-0.14082133769989014
h18-control,direct,development,SZ000596,2012-06-01,2012-05-31,15,2012-06-01,-0.04884791374206543,-0.04554396867752075,-0.0033039450645446777,-0.0015076994895935059,-0.07490682601928711,0.0733991265296936,-0.20547151565551758,-0.12960267066955566,-0.07586884498596191,-0.36718904972076416,-0.19897592067718506,-0.1682131290435791
h18-control,direct,development,SZ000596,2012-07-02,2012-06-29,17,2012-07-02,0.03615689277648926,-0.0014892220497131348,0.03764611482620239,-0.14068162441253662,-0.05961483716964722,-0.0810667872428894,-0.32322901487350464,-0.0996749997138977,-0.22355401515960693,-0.36230742931365967,-0.11188656091690063,-0.25042086839675903
h20,new-high-20,development,SZ000596,2012-07-02,2012-06-29,17,2012-07-03,0.0197908878326416,-0.03102433681488037,0.05081522464752197,-0.17696857452392578,-0.08272874355316162,-0.09423983097076416,-0.2925087809562683,-0.09706604480743408,-0.19544273614883423,-0.3966086506843567,-0.11116671562194824,-0.28544193506240845
h18-control,direct,development,SZ000596,2012-08-01,2012-07-31,17,2012-08-01,0.09743130207061768,0.06836116313934326,0.029070138931274414,-0.07873117923736572,0.015308618545532227,-0.09403979778289795,-0.04610240459442139,0.0025260448455810547,-0.04862844944000244,-0.15379387140274048,0.06703221797943115,-0.22082608938217163
h18-control,direct,selection-validation,SZ000596,2018-09-03,2018-08-31,13,2018-09-03,-0.04121816158294678,-0.003451526165008545,-0.03776663541793823,0.009670376777648926,-0.033667564392089844,0.04333794116973877,-0.2346096634864807,-0.06097817420959473,-0.173631489276886,-0.005496859550476074,0.12096667289733887,-0.12646353244781494
h20,new-high-20,selection-validation,SZ000596,2018-09-03,2018-08-31,13,2018-09-27,-0.10603928565979004,-0.037973761558532715,-0.06806552410125732,-0.3349509835243225,-0.1122240424156189,-0.2227269411087036,-0.3464975953102112,-0.12555140256881714,-0.22094619274139404,0.2951695919036865,0.1527259349822998,0.14244365692138672
h18-control,direct,selection-validation,SZ000596,2018-10-08,2018-09-28,14,2018-10-08,-0.08646506071090698,-0.09409904479980469,0.007633984088897705,-0.2593689560890198,-0.060237109661102295,-0.19913184642791748,-0.3335023522377014,-0.11739224195480347,-0.21611011028289795,0.31671857833862305,0.22300779819488525,0.09371078014373779
h18-control,direct,selection-validation,SZ000596,2019-05-06,2019-04-30,25,2019-05-06,-0.04619258642196655,-0.011352181434631348,-0.034840404987335205,-0.05878573656082153,-0.04108786582946777,-0.01769787073135376,0.07931673526763916,-0.04401218891143799,0.12332892417907715,0.0177764892578125,-0.022403478622436523,0.04017996788024902
h20,new-high-20,selection-validation,SZ000596,2019-05-06,2019-04-30,25,2019-05-17,-0.10584503412246704,-0.0468134880065918,-0.059031546115875244,-0.12214523553848267,-0.06195169687271118,-0.060193538665771484,-0.034059345722198486,-0.10013055801391602,0.06607121229171753,-0.09084689617156982,-0.04617971181869507,-0.044667184352874756
h21,new-high-55,selection-validation,SZ000596,2019-05-06,2019-04-30,25,2019-05-17,-0.10584503412246704,-0.0468134880065918,-0.059031546115875244,-0.12214523553848267,-0.06195169687271118,-0.060193538665771484,-0.034059345722198486,-0.10013055801391602,0.06607121229171753,-0.09084689617156982,-0.04617971181869507,-0.044667184352874756
h18-control,direct,selection-validation,SZ000596,2019-06-03,2019-05-31,29,2019-06-03,-0.04364663362503052,-0.03991556167602539,-0.003731071949005127,0.16663074493408203,0.0362774133682251,0.13035333156585693,0.1363152265548706,-0.013461410999298096,0.1497766375541687,0.07313680648803711,-0.008036434650421143,0.08117324113845825
h20,new-high-20,selection-validation,SZ000596,2019-06-03,2019-05-31,29,2019-06-24,0.0549391508102417,-0.016272664070129395,0.0712118148803711,0.06509292125701904,-0.030538320541381836,0.09563124179840088,0.02305734157562256,0.04331350326538086,-0.0202561616897583,0.0597529411315918,0.026561975479125977,0.03319096565246582
h18-control,direct,development,SZ000600,2014-06-03,2014-05-30,13,2014-06-03,-0.019298195838928223,-0.009311974048614502,-0.00998622179031372,-0.019298195838928223,0.02394282817840576,-0.043241024017333984,0.16667187213897705,0.17062222957611084,-0.003950357437133789,0.4630618095397949,0.3537261486053467,0.10933566093444824
h18-control,direct,development,SZ000600,2014-10-08,2014-09-30,18,2014-10-08,0.06721675395965576,0.00628817081451416,0.0609285831451416,0.2384176254272461,0.013864636421203613,0.22455298900604248,0.44938743114471436,0.06890356540679932,0.38048386573791504,0.998394250869751,0.5320318937301636,0.4663623571395874
h20,new-high-20,development,SZ000600,2014-10-08,2014-09-30,18,2014-10-13,-0.0026230812072753906,-0.020849525928497314,0.018226444721221924,0.14683306217193604,0.0026242733001708984,0.14420878887176514,0.5126073360443115,0.10386860370635986,0.40873873233795166,0.9302054643630981,0.5728515386581421,0.35735392570495605
h21,new-high-55,development,SZ000600,2014-10-08,2014-09-30,18,2014-10-30,0.05387771129608154,0.001296401023864746,0.0525813102722168,0.05263233184814453,0.04514718055725098,0.007485151290893555,0.3233151435852051,0.1291484832763672,0.1941666603088379,,,
h22,new-high-55-volume-1.4,development,SZ000600,2014-10-08,2014-09-30,18,2014-10-30,0.05387771129608154,0.001296401023864746,0.0525813102722168,0.05263233184814453,0.04514718055725098,0.007485151290893555,0.3233151435852051,0.1291484832763672,0.1941666603088379,,,
h18-control,direct,development,SZ000600,2014-12-01,2014-11-28,23,2014-12-01,0.04038858413696289,0.016670584678649902,0.02371799945831299,0.20988106727600098,0.0336078405380249,0.17627322673797607,0.23190093040466309,0.1662522554397583,0.06564867496490479,0.712297797203064,0.8809784650802612,-0.16868066787719727
h20,new-high-20,development,SZ000600,2014-12-01,2014-11-28,23,2014-12-04,0.08526897430419922,0.0054433345794677734,0.07982563972473145,0.1548060178756714,-0.004171252250671387,0.15897727012634277,0.14104938507080078,0.14743196964263916,-0.006382584571838379,0.6950849294662476,1.0367424488067627,-0.34165751934051514
h21,new-high-55,development,SZ000600,2014-12-01,2014-11-28,23,2014-12-04,0.08526897430419922,0.0054433345794677734,0.07982563972473145,0.1548060178756714,-0.004171252250671387,0.15897727012634277,0.14104938507080078,0.14743196964263916,-0.006382584571838379,0.6950849294662476,1.0367424488067627,-0.34165751934051514
h22,new-high-55-volume-1.4,development,SZ000600,2014-12-01,2014-11-28,23,2014-12-04,0.08526897430419922,0.0054433345794677734,0.07982563972473145,0.1548060178756714,-0.004171252250671387,0.15897727012634277,0.14104938507080078,0.14743196964263916,-0.006382584571838379,0.6950849294662476,1.0367424488067627,-0.34165751934051514
h18-control,direct,development,SZ000600,2015-01-05,2014-12-31,21,2015-01-05,0.018693089485168457,0.013168811798095703,0.005524277687072754,0.004902839660644531,0.05506432056427002,-0.05016148090362549,0.39281415939331055,0.43835222721099854,-0.04553806781768799,0.3679918050765991,0.5756313800811768,-0.20763957500457764
h20,new-high-20,development,SZ000600,2015-01-05,2014-12-31,21,2015-01-06,-0.07984262704849243,-0.010701358318328857,-0.06914126873016357,-0.07890939712524414,0.04072260856628418,-0.11963200569152832,0.3427516222000122,0.4588918685913086,-0.11614024639129639,0.1808375120162964,0.45366358757019043,-0.27282607555389404
