trial,top_k,universe,lookback,r2_threshold,score_max,buffer_ratio,cost_bp,initial_cash,adv_participation,trading_days,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_exposure,longest_underwater_trading_days,worst_rolling_three_year_return
grid_201,3,original_like,30,0.4,3.0,0.95,2.0,200000.0,,2808,3.269699062658182,0.13913216153095176,0.21522408210253505,0.7132131957558165,0.2380066847674368,1892.1482915518327,169.80818001106192,128535.75843269278,0.04075671273318665,0.9592432872668134,1111,-0.19730786688727664
grid_202,3,original_like,30,0.4,5.0,0.85,2.0,200000.0,,2808,9.258644400097158,0.23236354836092699,0.22329916001751557,1.0475697010493212,0.26101321936586397,1725.4685000458342,154.8497371836005,175393.44512394455,0.03942557631272212,0.960574423687278,981,-0.20021759203017608
grid_203,3,original_like,30,0.4,5.0,0.9,2.0,200000.0,,2808,10.759655966367053,0.24755889007811493,0.22405897848668815,1.0995132257054683,0.2583286073985068,1763.0728405086215,158.22448568667116,195243.18906507437,0.03857980372511662,0.9614201962748834,803,-0.1765988882019046
grid_204,3,original_like,30,0.4,5.0,0.95,2.0,200000.0,,2808,9.765232827262507,0.23770597371468627,0.22429018452020352,1.063254572528607,0.26667537946742903,1821.2219212564428,163.44299293327052,189812.39765213942,0.038306530183402084,0.9616934698165979,921,-0.16677853990304803
grid_205,3,original_like,30,0.4,8.0,0.85,2.0,200000.0,,2808,10.250229244053987,0.24261043095935753,0.23641425309214092,1.0372142019151112,0.27049626872372956,1700.1851456767408,152.5807182017588,189360.7543358446,0.038636867885088834,0.9613631321149111,728,-0.15266910762128494
grid_206,3,original_like,30,0.4,8.0,0.9,2.0,200000.0,,2808,10.372064428596987,0.24381219343937266,0.2368919878038101,1.0396961532329043,0.26782787382341944,1740.6024424770305,156.2079115043489,193400.49491190643,0.03904417163638289,0.960955828363617,729,-0.17176949319957857
grid_207,3,original_like,30,0.4,8.0,0.95,2.0,200000.0,,2808,9.651828211954202,0.23653021157118714,0.2375777516786998,1.012678921619506,0.27608490244479167,1796.8940216330043,161.2597198901414,188005.35974384582,0.038134369279098246,0.9618656307209017,728,-0.15457829849949367
grid_208,3,original_like,30,0.5,3.0,0.85,2.0,200000.0,,2808,2.2615973582547504,0.11192906469419683,0.2142814753785078,0.6028314574752226,0.44884469074216116,1741.328420834836,156.2730634082545,104405.98642604648,0.037599645342365755,0.9624003546576343,1231,-0.42154763581335597
grid_209,3,original_like,30,0.5,3.0,0.9,2.0,200000.0,,2808,2.3096306315271486,0.11338888307770878,0.21471227152056224,0.6081789094532358,0.43000505116828514,1775.7350894037936,159.3608413567507,103604.54994004848,0.039637259920763834,0.9603627400792362,1236,-0.40176066993178217
grid_210,3,original_like,30,0.5,3.0,0.95,2.0,200000.0,,2808,2.580585032977906,0.12127933898508081,0.2161585782887299,0.6382134387357858,0.43047823163484944,1867.1781695705197,167.56727162812356,113528.3834192055,0.04012523061186469,0.9598747693881353,1234,-0.40228832253676083
grid_211,3,original_like,30,0.5,5.0,0.85,2.0,200000.0,,2808,7.9783278425326145,0.21770806457149128,0.22606759139186328,0.9848635449538607,0.39515352646220037,1694.9828727533677,152.11384755478943,158385.9767790162,0.03714816737778496,0.9628518326222151,1146,-0.3665017246060889
grid_212,3,original_like,30,0.5,5.0,0.9,2.0,200000.0,,2808,9.478658677729074,0.23471264430144334,0.22610936103411028,1.04610209753136,0.37978146433002913,1730.736627211091,155.32251782663639,177737.8857043057,0.03712797412116329,0.9628720258788368,1137,-0.3490360970298899
grid_213,3,original_like,30,0.5,5.0,0.95,2.0,200000.0,,2808,8.720639232379709,0.22642015522918846,0.227093028635071,1.0128458942296223,0.37143442801457593,1787.985787197245,160.4602629535989,175162.07985016433,0.03884761752074681,0.9611523824792532,1146,-0.3451357711434163
grid_214,3,original_like,30,0.5,8.0,0.85,2.0,200000.0,,2808,8.493034631102638,0.22381518950935098,0.23884858666636827,0.9654993574291745,0.35603097770968584,1663.0860623838073,149.2513132908545,164011.8045559111,0.03539687708103807,0.964603122918962,1035,-0.32698338030713225
grid_215,3,original_like,30,0.5,8.0,0.9,2.0,200000.0,,2808,9.189115624721012,0.23161164804059475,0.23976075162757088,0.9892467369125452,0.33711857418545543,1697.692585783332,152.3570269292734,176670.00893740164,0.03716056183117057,0.9628394381688296,1047,-0.3165424011838378
grid_216,3,original_like,30,0.5,8.0,0.95,2.0,200000.0,,2808,8.138872911187843,0.21964644621729623,0.23957050948773487,0.9491063494412124,0.3400590661010874,1736.8444871744737,155.8706591054015,167740.62646576273,0.03758747316167135,0.9624125268383285,1135,-0.3082587507107709
