family,split,train_blocks,test_blocks,selected_trial,is_sharpe,oos_sharpe,oos_percentile,logit,below_oos_median
obv-trend,70,4;5;6;7,0;1;2;3,obv-trend__obv_period-50-price_period-50,0.902907204250882,-1.019034079317339,0.25,-1.0986122886681098,True
vol-target-trend,1,0;1;2;3,4;5;6;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,-0.47806624517263635,1.1707064230376059,0.4375,-0.25131442828090605,True
vol-target-trend,2,0;1;2;4,3;5;6;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.23297749638100998,1.1371045136863633,0.9375,2.70805020110221,False
vol-target-trend,3,0;1;2;5,3;4;6;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,-0.4208008754661382,1.4602702759107256,0.8125,1.466337068793427,False
vol-target-trend,4,0;1;2;6,3;4;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.0808988736797331,0.23659434751586939,0.0625,-2.70805020110221,True
vol-target-trend,5,0;1;2;7,3;4;5;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,-0.26646413805259117,1.5402101028778474,0.9375,2.70805020110221,False
vol-target-trend,6,0;1;3;4,2;5;6;7,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,0.48645631922090676,0.7936720051342756,0.6875,0.7884573603642703,False
vol-target-trend,7,0;1;3;5,2;4;6;7,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,-0.2749040395444079,1.131641460247423,0.5625,0.25131442828090617,False
vol-target-trend,8,0;1;3;6,2;4;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.3958230717925244,0.2949980102367655,0.9375,2.70805020110221,False
vol-target-trend,9,0;1;3;7,2;4;5;6,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,-0.11007412518446606,1.1787818822248506,0.8125,1.466337068793427,False
vol-target-trend,10,0;1;4;5,2;3;6;7,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,0.3737062128006331,0.8898878931472601,0.5625,0.25131442828090617,False
vol-target-trend,11,0;1;4;6,2;3;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.5607853392220947,-0.23822376350105862,0.3125,-0.7884573603642702,True
vol-target-trend,12,0;1;4;7,2;3;5;6,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,0.3878440716034408,0.9386627002140434,0.8125,1.466337068793427,False
vol-target-trend,13,0;1;5;6,2;3;4;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.1871661994164129,0.34716952616741703,0.9375,2.70805020110221,False
vol-target-trend,14,0;1;5;7,2;3;4;6,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,-0.11865693850285577,1.318306673113776,0.5625,0.25131442828090617,False
vol-target-trend,15,0;1;6;7,2;3;4;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.1121209135680408,0.32414558471615107,0.9375,2.70805020110221,False
vol-target-trend,16,0;2;3;4,1;5;6;7,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,0.32275173099310556,0.8102726595514624,0.4375,-0.25131442828090605,True
vol-target-trend,17,0;2;3;5,1;4;6;7,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,-0.3424732621870206,1.116202912059006,0.3125,-0.7884573603642702,True
vol-target-trend,18,0;2;3;6,1;4;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.1233838718413574,0.21558071205014462,0.3125,-0.7884573603642702,True
vol-target-trend,19,0;2;3;7,1;4;5;6,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,-0.2049116483175461,1.1837871330343852,0.4375,-0.25131442828090605,True
vol-target-trend,20,0;2;4;5,1;3;6;7,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,0.2847324903113484,0.8678847245642699,0.3125,-0.7884573603642702,True
vol-target-trend,21,0;2;4;6,1;3;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.3373550578026359,-0.14330744807709478,0.5625,0.25131442828090617,False
vol-target-trend,22,0;2;4;7,1;3;5;6,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,0.29305355546018585,0.9416968585858632,0.4375,-0.25131442828090605,True
vol-target-trend,23,0;2;5;6,1;3;4;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.9705852142215986,0.504623650789485,0.9375,2.70805020110221,False
vol-target-trend,24,0;2;5;7,1;3;4;6,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,-0.19375665876300824,1.2633739482967545,0.3125,-0.7884573603642702,True
vol-target-trend,25,0;2;6;7,1;3;4;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,0.935170386761864,0.26061716230252124,0.3125,-0.7884573603642702,True
vol-target-trend,26,0;3;4;5,1;2;6;7,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,0.573239816181101,0.6337685998822477,0.3125,-0.7884573603642702,True
vol-target-trend,27,0;3;4;6,1;2;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.6111673690854302,-0.2518124902999466,0.5625,0.25131442828090617,False
vol-target-trend,28,0;3;4;7,1;2;5;6,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,0.5268575159651179,0.6609797688643966,0.4375,-0.25131442828090605,True
vol-target-trend,29,0;3;5;6,1;2;4;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.2279696790729304,0.32309155480512,0.9375,2.70805020110221,False
vol-target-trend,30,0;3;5;7,1;2;4;6,vol-target-trend__target_vol-0p2-trend_period-100-vol_period-60,0.012635547206491606,0.8914361423679271,0.0625,-2.70805020110221,True
vol-target-trend,31,0;3;6;7,1;2;4;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.145550574356107,0.2966100477764159,0.9375,2.70805020110221,False
vol-target-trend,32,0;4;5;6,1;2;3;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.4195121043547185,-0.1450092682844796,0.9375,2.70805020110221,False
vol-target-trend,33,0;4;5;7,1;2;3;6,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,0.4795417897752434,0.7170744133440993,0.3125,-0.7884573603642702,True
vol-target-trend,34,0;4;6;7,1;2;3;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.3526289471218274,-0.27815323319826607,0.9375,2.70805020110221,False
vol-target-trend,35,0;5;6;7,1;2;3;4,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.0260587850265885,0.3743191270331115,0.9375,2.70805020110221,False
vol-target-trend,36,1;2;3;4,0;5;6;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.3743191270331115,1.0260587850265885,0.9375,2.70805020110221,False
vol-target-trend,37,1;2;3;5,0;4;6;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,-0.27815323319826607,1.3526289471218274,0.9375,2.70805020110221,False
vol-target-trend,38,1;2;3;6,0;4;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.2400443904843932,0.12777872538135998,0.0625,-2.70805020110221,True
vol-target-trend,39,1;2;3;7,0;4;5;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,-0.1450092682844796,1.4195121043547185,0.9375,2.70805020110221,False
vol-target-trend,40,1;2;4;5,0;3;6;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.2966100477764159,1.145550574356107,0.9375,2.70805020110221,False
vol-target-trend,41,1;2;4;6,0;3;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.440632276106139,-0.23832740485429668,0.0625,-2.70805020110221,True
vol-target-trend,42,1;2;4;7,0;3;5;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.32309155480512,1.2279696790729304,0.9375,2.70805020110221,False
vol-target-trend,43,1;2;5;6,0;3;4;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.06118076011522,0.4105332621725146,0.3125,-0.7884573603642702,True
vol-target-trend,44,1;2;5;7,0;3;4;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,-0.1520780541817655,1.5832094354061719,0.8125,1.466337068793427,False
vol-target-trend,45,1;2;6;7,0;3;4;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.0274850520535237,0.15169127067080146,0.0625,-2.70805020110221,True
vol-target-trend,46,1;3;4;5,0;2;6;7,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,0.5117627790308912,0.7791532650807659,0.3125,-0.7884573603642702,True
vol-target-trend,47,1;3;4;6,0;2;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.7308705186925206,-0.33702961865152425,0.0625,-2.70805020110221,True
vol-target-trend,48,1;3;4;7,0;2;5;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.504623650789485,0.9705852142215986,0.9375,2.70805020110221,False
vol-target-trend,49,1;3;5;6,0;2;4;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.331662422897575,0.23932485170053505,0.6875,0.7884573603642703,False
vol-target-trend,50,1;3;5;7,0;2;4;6,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,-8.557601301412619e-05,1.1960112496370996,0.4375,-0.25131442828090605,True
vol-target-trend,51,1;3;6;7,0;2;4;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.248726392497059,0.006049221548042282,0.0625,-2.70805020110221,True
vol-target-trend,52,1;4;5;6,0;2;3;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.5045641486179755,-0.2467954229232731,0.4375,-0.25131442828090605,True
vol-target-trend,53,1;4;5;7,0;2;3;6,vol-target-trend__target_vol-0p2-trend_period-200-vol_period-60,0.4305466598973369,0.9590131492097829,0.4375,-0.25131442828090605,True
vol-target-trend,54,1;4;6;7,0;2;3;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.4453853584351213,-0.42380607366804973,0.5625,0.25131442828090617,False
vol-target-trend,55,1;5;6;7,0;2;3;4,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.1068827315057252,0.2633714277631925,0.6875,0.7884573603642703,False
vol-target-trend,56,2;3;4;5,0;1;6;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.32414558471615107,1.1121209135680408,0.9375,2.70805020110221,False
vol-target-trend,57,2;3;4;6,0;1;5;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.4836579510951018,-0.2525971716516479,0.3125,-0.7884573603642702,True
vol-target-trend,58,2;3;4;7,0;1;5;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.34716952616741703,1.1871661994164129,0.9375,2.70805020110221,False
vol-target-trend,59,2;3;5;6,0;1;4;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.0957728712564097,0.38322611949220314,0.8125,1.466337068793427,False
vol-target-trend,60,2;3;5;7,0;1;4;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,-0.13233290041384557,1.5429512555523475,0.8125,1.466337068793427,False
vol-target-trend,61,2;3;6;7,0;1;4;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.0601502900069804,0.12786524064484053,0.3125,-0.7884573603642702,True
vol-target-trend,62,2;4;5;6,0;1;3;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.3105324809878107,-0.12046275860630097,0.8125,1.466337068793427,False
vol-target-trend,63,2;4;5;7,0;1;3;6,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.2949980102367655,1.3958230717925244,0.9375,2.70805020110221,False
vol-target-trend,64,2;4;6;7,0;1;3;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.26986559057011,-0.3352124320753606,0.6875,0.7884573603642703,False
vol-target-trend,65,2;5;6;7,0;1;3;4,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,0.9424969557864799,0.47991372365561824,0.8125,1.466337068793427,False
vol-target-trend,66,3;4;5;6,0;1;2;7,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.5402101028778474,-0.26646413805259117,0.9375,2.70805020110221,False
vol-target-trend,67,3;4;5;7,0;1;2;6,vol-target-trend__target_vol-0p15-trend_period-100-vol_period-60,0.507409107730887,0.6878831238884232,0.3125,-0.7884573603642702,True
vol-target-trend,68,3;4;6;7,0;1;2;5,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-20,1.4833829230298714,-0.43475295912364736,0.8125,1.466337068793427,False
vol-target-trend,69,3;5;6;7,0;1;2;4,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.1371045136863633,0.23297749638100998,0.9375,2.70805020110221,False
vol-target-trend,70,4;5;6;7,0;1;2;3,vol-target-trend__target_vol-0p15-trend_period-200-vol_period-60,1.344279808365845,-0.5215210590040359,0.6875,0.7884573603642703,False
indicator-vote,1,0;1;2;3,4;5;6;7,indicator-vote__threshold-4,-0.37078189186258176,1.2062721543440116,0.8333333333333334,1.6094379124341007,False
indicator-vote,2,0;1;2;4,3;5;6;7,indicator-vote__threshold-3,0.33484416659434757,0.7794704843335799,0.5,0.0,True
indicator-vote,3,0;1;2;5,3;4;6;7,indicator-vote__threshold-4,-0.2829245263439009,1.2249043976937628,0.8333333333333334,1.6094379124341007,False
indicator-vote,4,0;1;2;6,3;4;5;7,indicator-vote__threshold-3,0.9026115549453974,0.4424102544366352,0.16666666666666666,-1.6094379124341005,True
indicator-vote,5,0;1;2;7,3;4;5;6,indicator-vote__threshold-4,0.5471484348950422,1.0530214963131619,0.16666666666666666,-1.6094379124341005,True
indicator-vote,6,0;1;3;4,2;5;6;7,indicator-vote__threshold-3,0.5408205076788958,0.6312657784177844,0.5,0.0,True
indicator-vote,7,0;1;3;5,2;4;6;7,indicator-vote__threshold-4,0.010762877822314023,1.107497947255822,0.8333333333333334,1.6094379124341007,False
indicator-vote,8,0;1;3;6,2;4;5;7,indicator-vote__threshold-3,1.2275255838371049,0.3160826280646172,0.5,0.0,True
indicator-vote,9,0;1;3;7,2;4;5;6,indicator-vote__threshold-4,0.6833681050368207,0.8691135909063578,0.5,0.0,True
indicator-vote,10,0;1;4;5,2;3;6;7,indicator-vote__threshold-3,0.49972589265047135,0.6574069933644523,0.5,0.0,True
indicator-vote,11,0;1;4;6,2;3;5;7,indicator-vote__threshold-3,1.2165752025767036,-0.051578042619955855,0.5,0.0,True
indicator-vote,12,0;1;4;7,2;3;5;6,indicator-vote__threshold-4,0.6833681050368207,0.8691135909063578,0.8333333333333334,1.6094379124341007,False
indicator-vote,13,0;1;5;6,2;3;4;7,indicator-vote__threshold-3,1.055132317794353,0.3204107496940392,0.5,0.0,True
indicator-vote,14,0;1;5;7,2;3;4;6,indicator-vote__threshold-4,0.6670161437360191,0.8983106139362848,0.16666666666666666,-1.6094379124341005,True
indicator-vote,15,0;1;6;7,2;3;4;5,indicator-vote__threshold-4,1.2227744111828065,-0.2834137457981074,0.16666666666666666,-1.6094379124341005,True
indicator-vote,16,0;2;3;4,1;5;6;7,indicator-vote__threshold-3,0.3351333266401813,0.7787942841414672,0.5,0.0,True
indicator-vote,17,0;2;3;5,1;4;6;7,indicator-vote__threshold-4,-0.2831688191206951,1.2238380142790322,0.8333333333333334,1.6094379124341007,False
indicator-vote,18,0;2;3;6,1;4;5;7,indicator-vote__threshold-3,0.9033932021975731,0.4420270852153292,0.5,0.0,True
indicator-vote,19,0;2;3;7,1;4;5;6,indicator-vote__threshold-4,0.5476212863056533,1.0521061705557564,0.16666666666666666,-1.6094379124341005,True
indicator-vote,20,0;2;4;5,1;3;6;7,indicator-vote__threshold-3,0.3189414705719327,0.8172079739689194,0.16666666666666666,-1.6094379124341005,True
indicator-vote,21,0;2;4;6,1;3;5;7,indicator-vote__threshold-3,1.0296410258951678,0.098212987392236,0.16666666666666666,-1.6094379124341005,True
indicator-vote,22,0;2;4;7,1;3;5;6,indicator-vote__threshold-4,0.5476212863056533,1.0521061705557564,0.16666666666666666,-1.6094379124341005,True
indicator-vote,23,0;2;5;6,1;3;4;7,indicator-vote__threshold-4,0.8683604856762481,0.683960095135996,0.8333333333333334,1.6094379124341007,False
indicator-vote,24,0;2;5;7,1;3;4;6,indicator-vote__threshold-4,0.5361250795589243,1.0930325847840625,0.16666666666666666,-1.6094379124341005,True
indicator-vote,25,0;2;6;7,1;3;4;5,indicator-vote__threshold-4,1.1065364840560206,0.010772184195094408,0.16666666666666666,-1.6094379124341005,True
indicator-vote,26,0;3;4;5,1;2;6;7,indicator-vote__threshold-3,0.5001584223197952,0.6568380663015965,0.5,0.0,True
indicator-vote,27,0;3;4;6,1;2;5;7,indicator-vote__threshold-3,1.2176333500019418,-0.05153348254374531,0.5,0.0,True
indicator-vote,28,0;3;4;7,1;2;5;6,indicator-vote__threshold-4,0.683960095135996,0.8683604856762481,0.8333333333333334,1.6094379124341007,False
indicator-vote,29,0;3;5;6,1;2;4;7,indicator-vote__threshold-3,1.0560487119864472,0.32013382554565417,0.5,0.0,True
indicator-vote,30,0;3;5;7,1;2;4;6,indicator-vote__threshold-4,0.6675939176315577,0.8975320496052227,0.16666666666666666,-1.6094379124341005,True
indicator-vote,31,0;3;6;7,1;2;4;5,indicator-vote__threshold-4,1.2238380142790322,-0.2831688191206951,0.16666666666666666,-1.6094379124341005,True
indicator-vote,32,0;4;5;6,1;2;3;7,indicator-vote__threshold-3,1.1454460761758476,-0.07266429725927148,0.16666666666666666,-1.6094379124341005,True
indicator-vote,33,0;4;5;7,1;2;3;6,indicator-vote__threshold-4,0.6675939176315577,0.8975320496052227,0.5,0.0,True
indicator-vote,34,0;4;6;7,1;2;3;5,indicator-vote__threshold-4,1.2238380142790322,-0.2831688191206951,0.16666666666666666,-1.6094379124341005,True
indicator-vote,35,0;5;6;7,1;2;3;4,indicator-vote__threshold-4,1.2052221799394955,-0.3711021188671744,0.16666666666666666,-1.6094379124341005,True
indicator-vote,36,1;2;3;4,0;5;6;7,indicator-vote__threshold-3,0.3673556684824484,0.7544828909229082,0.5,0.0,True
indicator-vote,37,1;2;3;5,0;4;6;7,indicator-vote__threshold-2,-0.2407127523043419,0.8782156024251868,0.16666666666666666,-1.6094379124341005,True
indicator-vote,38,1;2;3;6,0;4;5;7,indicator-vote__threshold-3,0.9463302605619509,0.4203372334300307,0.5,0.0,True
indicator-vote,39,1;2;3;7,0;4;5;6,indicator-vote__threshold-4,0.5476212863056533,1.0521061705557564,0.5,0.0,True
indicator-vote,40,1;2;4;5,0;3;6;7,indicator-vote__threshold-3,0.3478740483863522,0.7910624929562157,0.5,0.0,True
indicator-vote,41,1;2;4;6,0;3;5;7,indicator-vote__threshold-3,1.0570874888026955,0.07087020513046532,0.5,0.0,True
indicator-vote,42,1;2;4;7,0;3;5;6,indicator-vote__threshold-4,0.5476212863056533,1.0521061705557564,0.5,0.0,True
indicator-vote,43,1;2;5;6,0;3;4;7,indicator-vote__threshold-4,0.8683604856762481,0.683960095135996,0.8333333333333334,1.6094379124341007,False
indicator-vote,44,1;2;5;7,0;3;4;6,indicator-vote__threshold-4,0.5361250795589243,1.0930325847840625,0.16666666666666666,-1.6094379124341005,True
indicator-vote,45,1;2;6;7,0;3;4;5,indicator-vote__threshold-4,1.1065364840560206,0.010772184195094408,0.16666666666666666,-1.6094379124341005,True
indicator-vote,46,1;3;4;5,0;2;6;7,indicator-vote__threshold-2,0.5542079590330334,0.4311566632749054,0.16666666666666666,-1.6094379124341005,True
indicator-vote,47,1;3;4;6,0;2;5;7,indicator-vote__threshold-2,1.333266644124296,-0.29025245233958036,0.16666666666666666,-1.6094379124341005,True
indicator-vote,48,1;3;4;7,0;2;5;6,indicator-vote__threshold-4,0.683960095135996,0.8683604856762481,0.8333333333333334,1.6094379124341007,False
indicator-vote,49,1;3;5;6,0;2;4;7,indicator-vote__threshold-3,1.0963486759122598,0.2981071500985538,0.5,0.0,True
indicator-vote,50,1;3;5;7,0;2;4;6,indicator-vote__threshold-4,0.6675939176315577,0.8975320496052227,0.5,0.0,True
indicator-vote,51,1;3;6;7,0;2;4;5,indicator-vote__threshold-4,1.2238380142790322,-0.2831688191206951,0.16666666666666666,-1.6094379124341005,True
indicator-vote,52,1;4;5;6,0;2;3;7,indicator-vote__threshold-3,1.1722116063534473,-0.10069155765378664,0.5,0.0,True
indicator-vote,53,1;4;5;7,0;2;3;6,indicator-vote__threshold-4,0.6675939176315577,0.8975320496052227,0.5,0.0,True
indicator-vote,54,1;4;6;7,0;2;3;5,indicator-vote__threshold-4,1.2238380142790322,-0.2831688191206951,0.8333333333333334,1.6094379124341007,False
