date,code,amount,avg_cost,last_price,market_value
2014-08-15,511010.XSHG,2200,96.27362202457998,96.789,212935.80000000002
2014-08-15,510050.XSHG,255800,1.2376071707999996,1.348,344818.4
2014-08-15,510500.XSHG,37600,3.4943581613098402,3.655,137428.0
2014-08-15,159901.XSHE,239200,1.3898048163999999,1.403,335597.60000000003
2014-08-18,511010.XSHG,2200,96.27362202457998,96.725,212795.0
2014-08-18,510050.XSHG,261200,1.2399571167329246,1.348,352097.60000000003
2014-08-18,510500.XSHG,37200,3.4943581613098402,3.708,137937.6
2014-08-18,159901.XSHE,235600,1.3898048163999999,1.415,333374.0
2014-08-19,511010.XSHG,2200,96.27362202457998,96.689,212715.8
2014-08-19,510050.XSHG,261200,1.2399571167329246,1.344,351052.80000000005
2014-08-19,510500.XSHG,37200,3.4943581613098402,3.717,138272.4
2014-08-19,159901.XSHE,235600,1.3898048163999999,1.417,333845.2
2014-08-20,511010.XSHG,2200,96.27362202457998,96.651,212632.19999999998
2014-08-20,510050.XSHG,261200,1.2399571167329246,1.341,350269.2
2014-08-20,510500.XSHG,37200,3.4943581613098402,3.717,138272.4
2014-08-20,159901.XSHE,235600,1.3898048163999999,1.415,333374.0
2014-08-21,511010.XSHG,2200,96.27362202457998,96.595,212509.0
2014-08-21,510050.XSHG,261200,1.2399571167329246,1.328,346873.60000000003
2014-08-21,510500.XSHG,37200,3.4943581613098402,3.711,138049.19999999998
2014-08-21,159901.XSHE,235600,1.3898048163999999,1.415,333374.0
2014-08-22,511010.XSHG,2200,96.27362202457998,96.569,212451.80000000002
2014-08-22,510050.XSHG,261200,1.2399571167329246,1.333,348179.6
2014-08-22,510500.XSHG,37200,3.4943581613098402,3.735,138942.0
2014-08-22,159901.XSHE,235600,1.3898048163999999,1.425,335730.0
2014-08-25,511010.XSHG,4200,96.46787428277999,96.568,405585.6
2014-08-25,510500.XSHG,40000,3.512570520018152,3.705,148200.0
2014-08-25,159901.XSHE,249200,1.391826703683146,1.405,350126.0
2014-08-25,510230.XSHG,239700,0.5256826575,0.519,124404.3
2014-08-26,511010.XSHG,4200,96.46787428277999,96.641,405892.2
2014-08-26,510500.XSHG,40000,3.512570520018152,3.646,145840.0
2014-08-26,159901.XSHE,249200,1.391826703683146,1.386,345391.19999999995
2014-08-26,510230.XSHG,239700,0.5256826575,0.518,124164.6
2014-08-27,511010.XSHG,4200,96.46787428277999,96.565,405573.0
2014-08-27,510500.XSHG,40000,3.512570520018152,3.649,145960.0
2014-08-27,159901.XSHE,249200,1.391826703683146,1.391,346637.2
2014-08-27,510230.XSHG,239700,0.5256826575,0.517,123924.90000000001
2014-08-28,511010.XSHG,4200,96.46787428277999,96.626,405829.2
2014-08-28,510500.XSHG,40000,3.512570520018152,3.617,144680.0
2014-08-28,159901.XSHE,249200,1.391826703683146,1.381,344145.2
2014-08-28,510230.XSHG,239700,0.5256826575,0.513,122966.1
2014-08-29,511010.XSHG,4200,96.46787428277999,96.646,405913.2
2014-08-29,510500.XSHG,40000,3.512570520018152,3.661,146440.0
2014-08-29,159901.XSHE,249200,1.391826703683146,1.381,344145.2
2014-08-29,510230.XSHG,239700,0.5256826575,0.519,124404.3
2014-09-01,511010.XSHG,1800,96.46787428277999,96.701,174061.8
2014-09-01,510500.XSHG,42600,3.523253380298734,3.723,158599.8
2014-09-01,159901.XSHE,235500,1.391826703683146,1.408,331584.0
2014-09-01,510180.XSHG,221700,1.6331207892999997,1.638,363144.6
2014-09-02,511010.XSHG,1800,96.46787428277999,96.669,174004.19999999998
2014-09-02,510500.XSHG,42600,3.523253380298734,3.782,161113.2
2014-09-02,159901.XSHE,235500,1.391826703683146,1.426,335823.0
2014-09-02,510180.XSHG,221700,1.6331207892999997,1.662,368465.39999999997
2014-09-03,511010.XSHG,1800,96.46787428277999,96.648,173966.4
2014-09-03,510500.XSHG,42600,3.523253380298734,3.811,162348.6
2014-09-03,159901.XSHE,235500,1.391826703683146,1.437,338413.5
2014-09-03,510180.XSHG,221700,1.6331207892999997,1.676,371569.2
2014-09-04,511010.XSHG,1800,96.46787428277999,96.628,173930.4
2014-09-04,510500.XSHG,42600,3.523253380298734,3.838,163498.80000000002
2014-09-04,159901.XSHE,235500,1.391826703683146,1.449,341239.5
2014-09-04,510180.XSHG,221700,1.6331207892999997,1.695,375781.5
2014-09-05,511010.XSHG,1800,96.46787428277999,96.626,173926.80000000002
2014-09-05,510500.XSHG,42600,3.523253380298734,3.855,164223.0
2014-09-05,159901.XSHE,235500,1.391826703683146,1.453,342181.5
2014-09-05,510180.XSHG,221700,1.6331207892999997,1.712,379550.39999999997
2014-09-09,511010.XSHG,1800,96.46787428277999,96.654,173977.19999999998
2014-09-09,510500.XSHG,46000,3.549055256537523,3.885,178710.0
2014-09-09,159901.XSHE,234000,1.391826703683146,1.452,339768.0
2014-09-09,510180.XSHG,218500,1.6331207892999997,1.706,372761.0
2014-09-10,511010.XSHG,1800,96.46787428277999,96.591,173863.8
2014-09-10,510500.XSHG,46000,3.549055256537523,3.89,178940.0
2014-09-10,159901.XSHE,234000,1.391826703683146,1.449,339066.0
2014-09-10,510180.XSHG,218500,1.6331207892999997,1.694,370139.0
2014-09-11,511010.XSHG,1800,96.46787428277999,96.58,173844.0
2014-09-11,510500.XSHG,46000,3.549055256537523,3.885,178710.0
2014-09-11,159901.XSHE,234000,1.391826703683146,1.442,337428.0
2014-09-11,510180.XSHG,218500,1.6331207892999997,1.688,368828.0
2014-09-12,511010.XSHG,1800,96.46787428277999,96.558,173804.40000000002
2014-09-12,510500.XSHG,46000,3.549055256537523,3.932,180872.0
2014-09-12,159901.XSHE,234000,1.391826703683146,1.453,340002.0
2014-09-12,510180.XSHG,218500,1.6331207892999997,1.699,371231.5
2014-09-15,511010.XSHG,1800,96.46787428277999,96.649,173968.2
2014-09-15,510500.XSHG,49500,3.5752371878934555,3.967,196366.5
2014-09-15,159901.XSHE,225800,1.391826703683146,1.45,327410.0
2014-09-15,510180.XSHG,213900,1.6331207892999997,1.697,362988.3
2014-09-16,511010.XSHG,1800,96.46787428277999,96.634,173941.2
2014-09-16,510500.XSHG,49500,3.5752371878934555,3.838,189981.0
2014-09-16,159901.XSHE,225800,1.391826703683146,1.412,318829.6
2014-09-16,510180.XSHG,213900,1.6331207892999997,1.67,357213.0
2014-09-17,511010.XSHG,1800,96.46787428277999,96.652,173973.6
2014-09-17,510500.XSHG,49500,3.5752371878934555,3.87,191565.0
2014-09-17,159901.XSHE,225800,1.391826703683146,1.418,320184.39999999997
2014-09-17,510180.XSHG,213900,1.6331207892999997,1.676,358496.39999999997
2014-09-18,511010.XSHG,1800,96.46787428277999,97.127,174828.6
2014-09-18,510500.XSHG,49500,3.5752371878934555,3.896,192852.0
2014-09-18,159901.XSHE,225800,1.391826703683146,1.421,320861.8
2014-09-18,510180.XSHG,213900,1.6331207892999997,1.678,358924.2
2014-09-19,511010.XSHG,1800,96.46787428277999,97.225,175005.0
2014-09-19,510500.XSHG,49500,3.5752371878934555,3.932,194634.0
2014-09-19,159901.XSHE,225800,1.391826703683146,1.434,323797.2
2014-09-19,510180.XSHG,213900,1.6331207892999997,1.693,362132.7
2014-09-22,511010.XSHG,1300,96.46787428277999,97.323,126519.9
2014-09-22,510500.XSHG,56500,3.6193270025721422,3.876,218994.0
2014-09-22,159901.XSHE,235000,1.3935159714538485,1.404,329940.0
2014-09-22,510180.XSHG,220700,1.6348863399695057,1.657,365699.9
2014-09-23,511010.XSHG,1300,96.46787428277999,97.573,126844.9
2014-09-23,510500.XSHG,56500,3.6193270025721422,3.929,221988.5
2014-09-23,159901.XSHE,235000,1.3935159714538485,1.417,332995.0
2014-09-23,510180.XSHG,220700,1.6348863399695057,1.672,369010.39999999997
2014-09-24,511010.XSHG,1300,96.46787428277999,97.125,126262.5
2014-09-24,510500.XSHG,56500,3.6193270025721422,3.982,224983.0
2014-09-24,159901.XSHE,235000,1.3935159714538485,1.443,339105.0
2014-09-24,510180.XSHG,220700,1.6348863399695057,1.705,376293.5
2014-09-25,511010.XSHG,1300,96.46787428277999,97.171,126322.3
2014-09-25,510500.XSHG,56500,3.6193270025721422,3.976,224644.0
2014-09-25,159901.XSHE,235000,1.3935159714538485,1.442,338870.0
2014-09-25,510180.XSHG,220700,1.6348863399695057,1.698,374748.6
2014-09-26,511010.XSHG,1300,96.46787428277999,97.098,126227.4
2014-09-26,510500.XSHG,56500,3.6193270025721422,3.99,225435.0
2014-09-26,159901.XSHE,235000,1.3935159714538485,1.442,338870.0
2014-09-26,510180.XSHG,220700,1.6348863399695057,1.698,374748.6
2014-09-29,511010.XSHG,1100,96.46787428277999,97.327,107059.7
2014-09-29,510500.XSHG,62100,3.653762854083834,4.035,250573.5
2014-09-29,159901.XSHE,235300,1.3936008750176556,1.448,340714.39999999997
2014-09-29,510180.XSHG,215900,1.6348863399695057,1.705,368109.5
2014-09-30,511010.XSHG,1100,96.46787428277999,97.753,107528.3
2014-09-30,510500.XSHG,62100,3.653762854083834,4.061,252188.1
2014-09-30,159901.XSHE,235300,1.3936008750176556,1.449,340949.7
2014-09-30,510180.XSHG,215900,1.6348863399695057,1.706,368325.39999999997
2014-10-08,511010.XSHG,1000,96.46787428277999,97.696,97696.0
2014-10-08,510500.XSHG,64600,3.6702222250558214,4.132,266927.19999999995
2014-10-08,159901.XSHE,235800,1.393763848141028,1.468,346154.39999999997
2014-10-08,510180.XSHG,217000,1.6352937359420108,1.722,373674.0
2014-10-09,511010.XSHG,1000,96.46787428277999,97.728,97728.0
2014-10-09,510500.XSHG,64600,3.6702222250558214,4.135,267121.0
2014-10-09,159901.XSHE,235800,1.393763848141028,1.472,347097.6
2014-10-09,510180.XSHG,217000,1.6352937359420108,1.724,374108.0
2014-10-10,511010.XSHG,1000,96.46787428277999,97.685,97685.0
2014-10-10,510500.XSHG,64600,3.6702222250558214,4.114,265764.39999999997
2014-10-10,159901.XSHE,235800,1.393763848141028,1.469,346390.2
2014-10-10,510180.XSHG,217000,1.6352937359420108,1.71,371070.0
2014-10-13,511010.XSHG,1200,96.70024270573332,97.767,117320.4
2014-10-13,510500.XSHG,67000,3.684870611023971,4.117,275839.0
2014-10-13,159901.XSHE,258400,1.4000732880711084,1.464,378297.6
2014-10-13,159915.XSHE,203200,1.5039530506,1.505,305816.0
2014-10-14,511010.XSHG,1200,96.70024270573332,98.447,118136.40000000001
2014-10-14,510500.XSHG,67000,3.684870611023971,4.099,274633.0
2014-10-14,159901.XSHE,258400,1.4000732880711084,1.458,376747.2
2014-10-14,159915.XSHE,203200,1.5039530506,1.493,303377.60000000003
2014-10-15,511010.XSHG,1200,96.70024270573332,98.807,118568.40000000001
2014-10-15,510500.XSHG,67000,3.684870611023971,4.117,275839.0
2014-10-15,159901.XSHE,258400,1.4000732880711084,1.468,379331.2
2014-10-15,159915.XSHE,203200,1.5039530506,1.502,305206.4
2014-10-16,511010.XSHG,1200,96.70024270573332,99.099,118918.8
2014-10-16,510500.XSHG,67000,3.684870611023971,4.055,271685.0
2014-10-16,159901.XSHE,258400,1.4000732880711084,1.451,374938.4
2014-10-16,159915.XSHE,203200,1.5039530506,1.482,301142.4
2014-10-17,511010.XSHG,1200,96.70024270573332,99.359,119230.79999999999
2014-10-17,510500.XSHG,67000,3.684870611023971,4.014,268938.0
2014-10-17,159901.XSHE,258400,1.4000732880711084,1.451,374938.4
2014-10-17,159915.XSHE,203200,1.5039530506,1.47,298704.0
2014-10-20,511010.XSHG,600,96.70024270573332,99.529,59717.399999999994
2014-10-20,510500.XSHG,80500,3.7434603255410686,4.07,327635.0
2014-10-20,159901.XSHE,256400,1.4000732880711084,1.463,375113.2
2014-10-20,159915.XSHE,210800,1.502625208168501,1.495,315146.0
2014-10-21,511010.XSHG,600,96.70024270573332,99.293,59575.8
2014-10-21,510500.XSHG,80500,3.7434603255410686,4.032,324576.0
2014-10-21,159901.XSHE,256400,1.4000732880711084,1.448,371267.2
2014-10-21,159915.XSHE,210800,1.502625208168501,1.474,310719.2
2014-10-22,511010.XSHG,600,96.70024270573332,98.801,59280.6
2014-10-22,510500.XSHG,80500,3.7434603255410686,3.982,320551.0
2014-10-22,159901.XSHE,256400,1.4000732880711084,1.437,368446.8
2014-10-22,159915.XSHE,210800,1.502625208168501,1.464,308611.2
2014-10-23,511010.XSHG,600,96.70024270573332,98.912,59347.200000000004
2014-10-23,510500.XSHG,80500,3.7434603255410686,3.932,316526.0
2014-10-23,159901.XSHE,256400,1.4000732880711084,1.42,364088.0
2014-10-23,159915.XSHE,210800,1.502625208168501,1.438,303130.39999999997
2014-10-24,511010.XSHG,600,96.70024270573332,98.953,59371.8
2014-10-24,510500.XSHG,80500,3.7434603255410686,3.943,317411.5
2014-10-24,159901.XSHE,256400,1.4000732880711084,1.412,362036.8
2014-10-24,159915.XSHE,210800,1.502625208168501,1.441,303762.8
2014-10-27,511010.XSHG,100,96.70024270573332,98.879,9887.9
2014-10-27,510500.XSHG,85100,3.753603279717227,3.973,338102.3
2014-10-27,159915.XSHE,212300,1.5022023122087613,1.453,308471.9
2014-10-27,510180.XSHG,230700,1.6631597983,1.647,379962.9
2014-10-28,511010.XSHG,100,96.70024270573332,99.241,9924.1
2014-10-28,510500.XSHG,85100,3.753603279717227,4.067,346101.7
2014-10-28,159915.XSHE,212300,1.5022023122087613,1.483,314840.9
2014-10-28,510180.XSHG,230700,1.6631597983,1.681,387806.7
2014-10-29,511010.XSHG,100,96.70024270573332,99.479,9947.9
2014-10-29,510500.XSHG,85100,3.753603279717227,4.129,351377.89999999997
2014-10-29,159915.XSHE,212300,1.5022023122087613,1.489,316114.7
2014-10-29,510180.XSHG,230700,1.6631597983,1.705,393343.5
2014-10-30,511010.XSHG,100,96.70024270573332,99.397,9939.7
2014-10-30,510500.XSHG,85100,3.753603279717227,4.12,350612.0
2014-10-30,159915.XSHE,212300,1.5022023122087613,1.481,314416.30000000005
2014-10-30,510180.XSHG,230700,1.6631597983,1.716,395881.2
2014-10-31,511010.XSHG,100,96.70024270573332,99.364,9936.4
2014-10-31,510500.XSHG,85100,3.753603279717227,4.123,350867.30000000005
2014-10-31,159915.XSHE,212300,1.5022023122087613,1.473,312717.9
2014-10-31,510180.XSHG,230700,1.6631597983,1.75,403725.0
2014-11-03,511010.XSHG,200,98.15435085286667,99.575,19915.0
2014-11-03,510500.XSHG,82000,3.753603279717227,4.155,340710.0
2014-11-03,159915.XSHE,219100,1.5014266585208584,1.491,326678.10000000003
2014-11-03,510180.XSHG,228800,1.6631597983,1.745,399256.0
2014-11-04,511010.XSHG,200,98.15435085286667,100.074,20014.8
2014-11-04,510500.XSHG,82000,3.753603279717227,4.132,338824.0
2014-11-04,159915.XSHE,219100,1.5014266585208584,1.47,322077.0
2014-11-04,510180.XSHG,228800,1.6631597983,1.748,399942.4
2014-11-05,511010.XSHG,200,98.15435085286667,100.335,20067.0
2014-11-05,510500.XSHG,82000,3.753603279717227,4.126,338332.0
2014-11-05,159915.XSHE,219100,1.5014266585208584,1.471,322296.10000000003
2014-11-05,510180.XSHG,228800,1.6631597983,1.74,398112.0
2014-11-06,511010.XSHG,200,98.15435085286667,100.085,20017.0
2014-11-06,510500.XSHG,82000,3.753603279717227,4.155,340710.0
2014-11-06,159915.XSHE,219100,1.5014266585208584,1.492,326897.2
2014-11-06,510180.XSHG,228800,1.6631597983,1.742,398569.6
2014-11-07,511010.XSHG,200,98.15435085286667,100.499,20099.8
2014-11-07,510500.XSHG,82000,3.753603279717227,4.111,337102.0
2014-11-07,159915.XSHE,219100,1.5014266585208584,1.477,323610.7
2014-11-07,510180.XSHG,228800,1.6631597983,1.738,397654.4
2014-11-10,511010.XSHG,2300,100.39614832275797,100.775,231782.5
2014-11-10,510500.XSHG,93700,3.80289859667815,4.155,389323.5
2014-11-10,159915.XSHE,239500,1.4997655095595825,1.476,353502.0
2014-11-10,510260.XSHG,124100,0.9382183810999999,0.946,117398.59999999999
2014-11-11,511010.XSHG,2300,100.39614832275797,100.704,231619.19999999998
2014-11-11,510500.XSHG,93700,3.80289859667815,4.029,377517.3
2014-11-11,159915.XSHE,239500,1.4997655095595825,1.425,341287.5
2014-11-11,510260.XSHG,124100,0.9382183810999999,0.922,114420.20000000001
2014-11-12,511010.XSHG,2300,100.39614832275797,100.671,231543.30000000002
2014-11-12,510500.XSHG,93700,3.80289859667815,4.096,383795.2
2014-11-12,159915.XSHE,239500,1.4997655095595825,1.44,344880.0
2014-11-12,510260.XSHG,124100,0.9382183810999999,0.935,116033.5
2014-11-13,511010.XSHG,2300,100.39614832275797,100.459,231055.7
2014-11-13,510500.XSHG,93700,3.80289859667815,4.064,380796.8
2014-11-13,159915.XSHE,239500,1.4997655095595825,1.407,336976.5
2014-11-13,510260.XSHG,124100,0.9382183810999999,0.915,113551.5
2014-11-14,511010.XSHG,2300,100.39614832275797,100.329,230756.69999999998
2014-11-14,510500.XSHG,93700,3.80289859667815,4.052,379672.39999999997
2014-11-14,159915.XSHE,239500,1.4997655095595825,1.406,336737.0
2014-11-14,510260.XSHG,124100,0.9382183810999999,0.92,114172.0
2014-11-17,511010.XSHG,1900,100.39614832275797,100.004,190007.6
2014-11-17,510500.XSHG,84100,3.80289859667815,4.096,344473.60000000003
2014-11-17,510260.XSHG,111000,0.9382183810999999,0.938,104118.0
2014-11-17,510180.XSHG,228200,1.8413912516999997,1.799,410531.8
2014-11-18,511010.XSHG,1900,100.39614832275797,100.366,190695.4
2014-11-18,510500.XSHG,84100,3.80289859667815,4.093,344221.3
2014-11-18,510260.XSHG,111000,0.9382183810999999,0.929,103119.0
2014-11-18,510180.XSHG,228200,1.8413912516999997,1.78,406196.0
2014-11-19,511010.XSHG,1900,100.39614832275797,100.134,190254.6
2014-11-19,510500.XSHG,84100,3.80289859667815,4.114,345987.39999999997
2014-11-19,510260.XSHG,111000,0.9382183810999999,0.934,103674.0
2014-11-19,510180.XSHG,228200,1.8413912516999997,1.772,404370.4
2014-11-20,511010.XSHG,1900,100.39614832275797,100.128,190243.2
2014-11-20,510500.XSHG,84100,3.80289859667815,4.108,345482.8
2014-11-20,510260.XSHG,111000,0.9382183810999999,0.93,103230.0
2014-11-20,510180.XSHG,228200,1.8413912516999997,1.776,405283.2
2014-11-21,511010.XSHG,1900,100.39614832275797,100.174,190330.6
2014-11-21,510500.XSHG,84100,3.80289859667815,4.155,349435.5
2014-11-21,510260.XSHG,111000,0.9382183810999999,0.936,103896.0
2014-11-21,510180.XSHG,228200,1.8413912516999997,1.814,413954.8
2014-11-24,510500.XSHG,81800,3.80289859667815,4.223,345441.39999999997
2014-11-24,510180.XSHG,218800,1.8413912516999997,1.858,406530.4
2014-11-24,510230.XSHG,561100,0.5847593752,0.596,334415.6
2014-11-25,510500.XSHG,81800,3.80289859667815,4.285,350513.0
2014-11-25,510180.XSHG,218800,1.8413912516999997,1.876,410468.8
2014-11-25,510230.XSHG,561100,0.5847593752,0.601,337221.1
2014-11-26,510500.XSHG,81800,3.80289859667815,4.299,351658.2
2014-11-26,510180.XSHG,218800,1.8413912516999997,1.911,418126.8
2014-11-26,510230.XSHG,561100,0.5847593752,0.622,349004.2
2014-11-27,510500.XSHG,81800,3.80289859667815,4.335,354603.0
2014-11-27,510180.XSHG,218800,1.8413912516999997,1.94,424472.0
2014-11-27,510230.XSHG,561100,0.5847593752,0.641,359665.10000000003
2014-11-28,510500.XSHG,81800,3.80289859667815,4.32,353376.0
2014-11-28,510180.XSHG,218800,1.8413912516999997,1.986,434536.8
2014-11-28,510230.XSHG,561100,0.5847593752,0.669,375375.9
2014-12-01,510500.XSHG,94900,3.8758840251786366,4.299,407975.10000000003
2014-12-01,510180.XSHG,216800,1.8413912516999997,1.987,430781.60000000003
2014-12-01,510230.XSHG,481200,0.5847593752,0.669,321922.80000000005
2014-12-02,510500.XSHG,94900,3.8758840251786366,4.355,413289.50000000006
2014-12-02,510180.XSHG,216800,1.8413912516999997,2.072,449209.60000000003
2014-12-02,510230.XSHG,481200,0.5847593752,0.719,345982.8
2014-12-03,510500.XSHG,94900,3.8758840251786366,4.411,418603.89999999997
2014-12-03,510180.XSHG,216800,1.8413912516999997,2.094,453979.19999999995
2014-12-03,510230.XSHG,481200,0.5847593752,0.713,343095.6
2014-12-04,510500.XSHG,94900,3.8758840251786366,4.499,426955.1
2014-12-04,510180.XSHG,216800,1.8413912516999997,2.201,477176.8
2014-12-04,510230.XSHG,481200,0.5847593752,0.784,377260.8
2014-12-05,510500.XSHG,94900,3.8758840251786366,4.408,418319.2
2014-12-05,510180.XSHG,216800,1.8413912516999997,2.23,483464.0
2014-12-05,510230.XSHG,481200,0.5847593752,0.82,394584.0
2014-12-08,510500.XSHG,106700,3.9256202257005874,4.467,476628.89999999997
2014-12-08,510230.XSHG,365200,0.5847593752,0.831,303481.2
2014-12-08,159905.XSHE,138300,0.8050454412,0.868,120044.4
2014-12-08,511010.XSHG,4000,99.48819650769998,98.881,395524.0
2014-12-09,510500.XSHG,106700,3.9256202257005874,4.285,457209.5
2014-12-09,510230.XSHG,365200,0.5847593752,0.778,284125.60000000003
2014-12-09,159905.XSHE,138300,0.8050454412,0.819,113267.7
2014-12-09,511010.XSHG,4000,99.48819650769998,98.836,395344.0
2014-12-10,510500.XSHG,106700,3.9256202257005874,4.452,475028.4
2014-12-10,510230.XSHG,365200,0.5847593752,0.797,291064.4
2014-12-10,159905.XSHE,138300,0.8050454412,0.867,119906.1
2014-12-10,511010.XSHG,4000,99.48819650769998,99.031,396124.0
2014-12-11,510500.XSHG,106700,3.9256202257005874,4.508,481003.6
2014-12-11,510230.XSHG,365200,0.5847593752,0.774,282664.8
2014-12-11,159905.XSHE,138300,0.8050454412,0.862,119214.59999999999
2014-12-11,511010.XSHG,4000,99.48819650769998,99.105,396420.0
2014-12-12,510500.XSHG,106700,3.9256202257005874,4.534,483777.8
2014-12-12,510230.XSHG,365200,0.5847593752,0.771,281569.2
2014-12-12,159905.XSHE,138300,0.8050454412,0.858,118661.4
2014-12-12,511010.XSHG,4000,99.48819650769998,99.238,396952.0
2014-12-15,510230.XSHG,301400,0.5847593752,0.773,232982.2
2014-12-15,159905.XSHE,196300,0.8213172086834437,0.862,169210.6
2014-12-15,511010.XSHG,7800,99.42721988686665,99.35,774930.0
2014-12-15,159931.XSHE,80300,1.3747853118999998,1.392,111777.59999999999
