amount,code,date,fees,price,reason,requested_amount,side,status,value
2700,510500.XSHG,2015-07-06,5.43613842,6.711282,,2700,sell,filled,18120.4614
4100,510440.XSHG,2015-07-06,5.0,2.44755,,4100,sell,filled,10034.955
500,511010.XSHG,2015-07-06,15.37160625,102.477375,,500,buy,filled,51238.6875
58600,159915.XSHE,2015-07-13,44.32754807999999,2.521476,,58600,sell,filled,147758.4936
27000,510500.XSHG,2015-07-13,51.7396086,6.387606,,27000,sell,filled,172465.362
66900,510440.XSHG,2015-07-13,46.07473914,2.295702,,66900,sell,filled,153582.4638
272600,510030.XSHG,2015-07-13,49.69010045999999,0.6076069999999999,,272600,buy,filled,165633.6682
211300,510160.XSHG,2015-07-13,41.2447035,0.65065,,211300,buy,filled,137482.345
188900,159909.XSHE,2015-07-13,37.38287552999999,0.659659,,188900,buy,filled,124609.5851
500,511010.XSHG,2015-07-13,15.528362849999995,103.52241899999999,,500,buy,filled,51761.20949999999
272600,510030.XSHG,2015-07-20,45.83270141999999,0.560439,,272600,sell,filled,152775.6714
211300,510160.XSHG,2015-07-20,40.27572396,0.635364,,211300,sell,filled,134252.4132
39300,159909.XSHE,2015-07-20,8.7158754,0.73926,,39300,sell,filled,29052.918
41700,159915.XSHE,2015-07-20,33.4351017,2.6726699999999997,,41700,buy,filled,111450.33899999999
18300,510500.XSHG,2015-07-20,36.56699045999999,6.660653999999999,,18300,buy,filled,121889.96819999999
800,511010.XSHG,2015-07-20,25.149764639999994,104.790686,,800,buy,filled,83832.54879999999
100,511010.XSHG,2015-07-27,5.0,104.448447,,100,sell,filled,10444.8447
149600,159909.XSHE,2015-07-27,31.877770319999993,0.710289,,149600,sell,filled,106259.23439999999
200,159915.XSHE,2015-07-27,5.0,2.6673299999999998,,200,sell,filled,533.4659999999999
700,510500.XSHG,2015-07-27,5.0,6.8011919999999995,,700,sell,filled,4760.8344
59600,510290.XSHG,2015-07-27,34.32813383999999,1.9199179999999998,,59600,buy,filled,114427.11279999999
100,511010.XSHG,2015-08-03,5.0,104.44545,,100,sell,filled,10444.545
100,510500.XSHG,2015-08-03,5.0,6.346339999999999,,100,buy,filled,634.6339999999999
2200,159915.XSHE,2015-08-03,5.0,2.327325,,2200,buy,filled,5120.115
2200,510290.XSHG,2015-08-03,5.0,1.75175,,2200,buy,filled,3853.85
100,511010.XSHG,2015-08-10,5.0,104.783112,,100,sell,filled,10478.3112
43700,159915.XSHE,2015-08-10,32.41480275,2.472525,,43700,sell,filled,108049.3425
500,510500.XSHG,2015-08-10,5.0,6.75324,,500,sell,filled,3376.62
1800,510290.XSHG,2015-08-10,5.0,1.8641340000000002,,1800,sell,filled,3355.4412
90100,159910.XSHE,2015-08-10,39.286807559999986,1.4534519999999997,,90100,buy,filled,130956.02519999997
700,510500.XSHG,2015-08-17,5.0,7.114878,,700,sell,filled,4980.4146
4900,510290.XSHG,2015-08-17,5.0,2.033964,,4900,sell,filled,9966.4236
400,159910.XSHE,2015-08-17,5.0,1.446552,,400,sell,filled,578.6208
100,511010.XSHG,2015-08-17,5.0,104.80369899999998,,100,buy,filled,10480.369899999998
300,511010.XSHG,2015-08-24,9.34947117,103.88301299999999,,300,sell,filled,31164.903899999998
55100,510290.XSHG,2015-08-24,29.559111299999998,1.78821,,55100,sell,filled,98530.371
800,159910.XSHE,2015-08-24,5.0,1.493505,,800,sell,filled,1194.804
2400,510500.XSHG,2015-08-24,5.0,6.106099999999999,,2400,buy,filled,14654.639999999998
357900,510150.XSHG,2015-08-24,37.40212475999999,0.34834799999999994,,357900,buy,filled,124673.74919999998
88900,159910.XSHE,2015-08-31,31.545702719999994,1.1828159999999999,,88900,sell,filled,105152.3424
9800,510500.XSHG,2015-08-31,16.556980439999997,5.631626,,9800,buy,filled,55189.934799999995
142600,510150.XSHG,2015-08-31,13.831757939999997,0.32332299999999997,,142600,buy,filled,46105.8598
200,511010.XSHG,2015-09-07,6.3210326399999985,105.350544,,200,sell,filled,21070.108799999998
28700,510500.XSHG,2015-09-07,43.72946675999999,5.0789159999999995,,28700,sell,filled,145764.88919999998
500500,510150.XSHG,2015-09-07,45.59995439999999,0.30369599999999997,,500500,sell,filled,151999.84799999997
301600,510030.XSHG,2015-09-07,41.390709359999995,0.45745699999999995,,301600,buy,filled,137969.0312
107700,510880.XSHG,2015-09-07,54.43210773,1.684683,,107700,buy,filled,181440.3591
200,511010.XSHG,2015-09-14,6.26894478,104.48241300000001,,200,sell,filled,20896.482600000003
301600,510030.XSHG,2015-09-14,42.48307439999999,0.46952999999999995,,301600,sell,filled,141610.248
36000,510880.XSHG,2015-09-14,18.3308508,1.6973010000000002,,36000,sell,filled,61102.836
382700,510150.XSHG,2015-09-14,35.51176628999999,0.30930899999999995,,382700,buy,filled,118372.55429999997
202600,159909.XSHE,2015-09-14,31.393842479999993,0.516516,,202600,buy,filled,104646.14159999999
71700,510880.XSHG,2015-09-21,34.51051494,1.604394,,71700,sell,filled,115035.04980000001
382700,510150.XSHG,2015-09-21,35.89959447,0.312687,,382700,sell,filled,119665.3149
202600,159909.XSHE,2015-09-21,32.84909802,0.540459,,202600,sell,filled,109496.9934
3300,511010.XSHG,2015-09-21,103.82800427999999,104.87677199999999,,3300,buy,filled,346093.3476
4600,511010.XSHG,2015-10-19,145.26105354,105.261633,,4600,sell,filled,484203.51180000004
126900,159915.XSHE,2015-10-19,88.71558695999998,2.3303279999999997,,126900,buy,filled,295718.6232
77100,518880.XSHG,2015-10-19,55.56751199999999,2.4023999999999996,,77100,buy,filled,185225.03999999998
5900,159915.XSHE,2015-10-26,5.0,2.440557,,5900,sell,filled,14399.2863
1100,518880.XSHG,2015-10-26,5.0,2.3906069999999997,,1100,sell,filled,2629.6676999999995
200,511010.XSHG,2015-10-26,6.3440777399999995,105.734629,,200,buy,filled,21146.9258
121000,159915.XSHE,2015-11-02,82.4273901,2.270727,,121000,sell,filled,274757.967
76000,518880.XSHG,2015-11-02,53.1392076,2.330667,,76000,sell,filled,177130.692
4200,511010.XSHG,2015-11-02,133.87139765999999,106.247141,,4200,buy,filled,446237.9922
3900,511010.XSHG,2015-11-09,123.39455192999999,105.465429,,3900,sell,filled,411315.1731
82600,159915.XSHE,2015-11-09,62.532850379999985,2.5235209999999997,,82600,buy,filled,208442.83459999997
77600,510180.XSHG,2015-11-09,62.52270023999999,2.6856829999999996,,77600,buy,filled,208409.00079999998
77600,510180.XSHG,2015-11-16,60.72329592,2.6083890000000003,,77600,sell,filled,202410.98640000002
45200,159915.XSHE,2015-11-16,34.246091879999994,2.5255229999999997,,45200,buy,filled,114153.6396
800,511010.XSHG,2015-11-16,25.317692399999995,105.49038499999999,,800,buy,filled,84392.30799999999
3200,159915.XSHE,2015-11-23,5.0,2.625372,,3200,sell,filled,8401.1904
100,511010.XSHG,2015-11-23,5.0,105.46235699999998,,100,buy,filled,10546.235699999997
2300,511010.XSHG,2015-11-30,72.9152118,105.67422,,2300,sell,filled,243050.706
14800,159915.XSHE,2015-11-30,11.111077799999997,2.5024949999999997,,14800,sell,filled,37036.92599999999
141600,510050.XSHG,2015-11-30,82.62117864,1.9449429999999999,,141600,buy,filled,275403.9288
500,511010.XSHG,2015-12-07,15.876907199999998,105.846048,,500,sell,filled,52923.024
44200,159915.XSHE,2015-12-07,33.56723916,2.531466,,44200,sell,filled,111890.7972
17900,510050.XSHG,2015-12-07,10.745353889999999,2.000997,,17900,sell,filled,35817.8463
94000,159901.XSHE,2015-12-07,61.368106799999985,2.1761739999999996,,94000,buy,filled,204560.35599999997
10200,159901.XSHE,2015-12-14,6.59381958,2.154843,,10200,sell,filled,21979.3986
2600,159915.XSHE,2015-12-14,5.0,2.4914889999999996,,2600,buy,filled,6477.871399999999
5400,510050.XSHG,2015-12-14,5.0,1.9429409999999998,,5400,buy,filled,10491.881399999998
500,511010.XSHG,2015-12-21,15.963820199999997,106.425468,,500,sell,filled,53212.734
3900,159915.XSHE,2015-12-21,5.0,2.6566539999999996,,3900,buy,filled,10360.950599999998
2400,159901.XSHE,2015-12-21,5.0,2.2902879999999994,,2400,buy,filled,5496.691199999998
21100,510050.XSHG,2015-12-21,12.74235963,2.013011,,21100,buy,filled,42474.532100000004
100,511010.XSHG,2015-12-28,5.0,106.810083,,100,sell,filled,10681.008300000001
3000,159901.XSHE,2015-12-28,5.0,2.329668,,3000,sell,filled,6989.004
4700,159915.XSHE,2015-12-28,5.0,2.625623,,4700,buy,filled,12340.428100000001
1500,510050.XSHG,2015-12-28,5.0,2.0800779999999994,,1500,buy,filled,3120.1169999999993
200,511010.XSHG,2016-01-04,6.42532824,107.088804,,200,sell,filled,21417.7608
2700,159901.XSHE,2016-01-04,5.0,2.266731,,2700,sell,filled,6120.1737
5200,159915.XSHE,2016-01-04,5.0,2.533531,,5200,buy,filled,13174.3612
6300,510050.XSHG,2016-01-04,5.0,2.0160139999999998,,6300,buy,filled,12700.888199999998
82000,159915.XSHE,2016-01-11,50.7973518,2.0649330000000004,,82000,sell,filled,169324.50600000002
158000,510050.XSHG,2016-01-11,86.2290846,1.8191789999999999,,158000,sell,filled,287430.282
38300,159901.XSHE,2016-01-11,22.508415929999995,1.9589569999999998,,38300,buy,filled,75028.05309999999
3600,511010.XSHG,2016-01-11,115.84853279999997,107.26715999999999,,3600,buy,filled,386161.77599999995
118800,159901.XSHE,2016-01-18,65.83246163999999,1.847151,,118800,sell,filled,219441.5388
2000,511010.XSHG,2016-01-18,64.58071619999998,107.63452699999999,,2000,buy,filled,215269.05399999997
4600,511010.XSHG,2016-02-01,147.71775437999997,107.041851,,4600,sell,filled,492392.5146
209300,518880.XSHG,2016-02-01,148.77255392999996,2.3693669999999996,,209300,buy,filled,495908.5130999999
9700,518880.XSHG,2016-02-15,7.5526198199999985,2.595402,,9700,sell,filled,25175.3994
200,511010.XSHG,2016-02-15,6.442395959999999,107.37326599999999,,200,buy,filled,21474.653199999997
1300,518880.XSHG,2016-02-22,5.0,2.5765739999999995,,1300,buy,filled,3349.5461999999993
600,518880.XSHG,2016-02-29,5.0,2.5884090000000004,,600,sell,filled,1553.0454000000002
3200,518880.XSHG,2016-03-07,5.0,2.65734,,3200,sell,filled,8503.488
100,511010.XSHG,2016-03-07,5.0,107.68757999999998,,100,buy,filled,10768.757999999998
100,511010.XSHG,2016-03-14,5.0,108.076815,,100,sell,filled,10807.681499999999
2400,518880.XSHG,2016-03-14,5.0,2.6246219999999996,,2400,buy,filled,6299.0927999999985
2900,511010.XSHG,2016-03-21,93.91644954,107.94994200000001,,2900,sell,filled,313054.83180000004
39400,518880.XSHG,2016-03-21,30.68945982,2.596401,,39400,sell,filled,102298.19940000001
198200,159915.XSHE,2016-03-21,124.990866,2.1021,,198200,buy,filled,416636.22000000003
3400,159915.XSHE,2016-03-28,5.0,2.114883,,3400,sell,filled,7190.602199999999
2300,518880.XSHG,2016-03-28,5.0,2.5415389999999998,,2300,buy,filled,5845.539699999999
194800,159915.XSHE,2016-04-05,122.19260507999999,2.090907,,194800,sell,filled,407308.6836
41000,518880.XSHG,2016-04-05,31.37174039999999,2.5505479999999996,,41000,buy,filled,104572.46799999998
2800,511010.XSHG,2016-04-05,91.65744587999998,109.116007,,2800,buy,filled,305524.8196
2500,518880.XSHG,2016-04-11,5.0,2.589408,,2500,sell,filled,6473.52
700,518880.XSHG,2016-04-18,5.0,2.5725699999999994,,700,buy,filled,1800.7989999999995
700,518880.XSHG,2016-04-25,5.0,2.568429,,700,sell,filled,1797.9003
5600,518880.XSHG,2016-05-03,5.0,2.6973000000000003,,5600,sell,filled,15104.880000000001
200,511010.XSHG,2016-05-03,6.485338859999997,108.08898099999998,,200,buy,filled,21617.796199999993
600,518880.XSHG,2016-05-09,5.0,2.6886859999999997,,600,buy,filled,1613.2115999999999
100,511010.XSHG,2016-05-16,5.0,108.45543599999999,,100,sell,filled,10845.543599999999
800,518880.XSHG,2016-05-16,5.0,2.6846819999999996,,800,buy,filled,2147.7455999999997
1200,518880.XSHG,2016-05-23,5.0,2.6466439999999998,,1200,buy,filled,3175.9727999999996
100,511010.XSHG,2016-05-30,5.0,108.075816,,100,sell,filled,10807.5816
4400,518880.XSHG,2016-05-30,5.0,2.5525499999999997,,4400,buy,filled,11231.22
3600,518880.XSHG,2016-06-06,5.0,2.622375,,3600,sell,filled,9440.55
100,511010.XSHG,2016-06-06,5.0,108.151043,,100,buy,filled,10815.1043
2900,518880.XSHG,2016-06-13,5.0,2.6903070000000002,,2900,sell,filled,7801.890300000001
100,511010.XSHG,2016-06-13,5.0,108.27316499999999,,100,buy,filled,10827.316499999999
800,518880.XSHG,2016-06-20,5.0,2.71728,,800,sell,filled,2173.824
4200,518880.XSHG,2016-06-27,5.0,2.824173,,4200,sell,filled,11861.526600000001
100,511010.XSHG,2016-06-27,5.0,108.793685,,100,buy,filled,10879.3685
2600,518880.XSHG,2016-07-04,5.0,2.901096,,2600,sell,filled,7542.8496
100,511010.XSHG,2016-07-04,5.0,109.28918,,100,buy,filled,10928.918
1500,518880.XSHG,2016-07-11,5.0,2.942055,,1500,sell,filled,4413.0824999999995
7500,511010.XSHG,2016-07-18,245.54420999999996,109.13076,,7500,sell,filled,818480.7
28500,518880.XSHG,2016-07-18,24.462712799999995,2.8611359999999997,,28500,sell,filled,81542.37599999999
107300,159902.XSHE,2016-07-18,108.87878000999999,3.382379,,107300,buy,filled,362929.2667
290900,510050.XSHG,2016-07-18,163.09602309,1.8688669999999998,cash_limited,291300,buy,partial,543653.4103
2600,518880.XSHG,2016-07-25,5.0,2.823174,,2600,sell,filled,7340.252399999999
1400,159902.XSHE,2016-07-25,5.0,3.3483449999999997,,1400,buy,filled,4687.683
600,510050.XSHG,2016-07-25,5.0,1.8388369999999998,,600,buy,filled,1103.3021999999999
108700,159902.XSHE,2016-08-01,105.15981492,3.224772,,108700,sell,filled,350532.71640000003
900,510050.XSHG,2016-08-01,5.0,1.8351629999999999,,900,sell,filled,1651.6466999999998
5000,518880.XSHG,2016-08-01,5.0,2.8838809999999993,,5000,buy,filled,14419.404999999997
63700,510500.XSHG,2016-08-01,101.51818676999999,5.312307,,63700,buy,filled,338393.9559
7700,518880.XSHG,2016-08-08,6.62076261,2.866131,,7700,sell,filled,22069.208700000003
4000,510500.XSHG,2016-08-08,6.405999599999999,5.3383329999999996,,4000,buy,filled,21353.332
4900,510050.XSHG,2016-08-15,5.0,1.9000979999999998,,4900,sell,filled,9310.4802
700,518880.XSHG,2016-08-15,5.0,2.8668639999999996,,700,buy,filled,2006.8047999999997
1300,510500.XSHG,2016-08-15,5.0,5.438432999999999,,1300,buy,filled,7069.962899999999
3600,510500.XSHG,2016-08-22,6.024689279999999,5.578416,,3600,sell,filled,20082.297599999998
200,510050.XSHG,2016-08-22,5.0,1.9239219999999997,,200,buy,filled,384.78439999999995
6800,518880.XSHG,2016-08-22,5.838192359999999,2.8618589999999995,,6800,buy,filled,19460.6412
6700,518880.XSHG,2016-08-29,5.6826117,2.82717,,6700,sell,filled,18942.039
800,510050.XSHG,2016-08-29,5.0,1.8958939999999997,,800,buy,filled,1516.7151999999999
3200,510500.XSHG,2016-08-29,5.315069759999998,5.536530999999999,,3200,buy,filled,17716.899199999996
1400,510050.XSHG,2016-09-05,5.0,1.904094,,1400,sell,filled,2665.7316
100,510500.XSHG,2016-09-05,5.0,5.475519,,100,sell,filled,547.5519
1000,518880.XSHG,2016-09-05,5.0,2.8458429999999995,,1000,buy,filled,2845.8429999999994
154700,518880.XSHG,2016-09-12,132.36804945,2.852145,,154700,sell,filled,441226.83150000003
285300,510050.XSHG,2016-09-12,160.49177756999998,1.875123,,285300,sell,filled,534972.5919
12700,510500.XSHG,2016-09-12,20.92637547,5.492487,,12700,buy,filled,69754.5849
195400,159905.XSHE,2016-09-12,57.91579793999998,0.9879869999999998,,195400,buy,filled,193052.65979999996
77700,159901.XSHE,2016-09-12,46.45662021,1.992991,,77700,buy,filled,154855.4007
5000,511010.XSHG,2016-09-12,165.06139649999997,110.04093099999999,,5000,buy,filled,550204.6549999999
1800,510500.XSHG,2016-09-19,5.0,5.4265680000000005,,1800,sell,filled,9767.822400000001
77700,159901.XSHE,2016-09-19,45.68848577999999,1.960038,,77700,sell,filled,152294.9526
3100,511010.XSHG,2016-09-19,102.26923838999998,109.966923,,3100,sell,filled,340897.46129999997
5300,159905.XSHE,2016-09-19,5.0,0.9649639999999998,,5300,buy,filled,5114.309199999999
176800,518880.XSHG,2016-09-19,150.04093103999998,2.828826,,176800,buy,filled,500136.43679999997
900,510500.XSHG,2016-09-26,5.0,5.482512000000001,,900,sell,filled,4934.260800000001
15200,159905.XSHE,2016-09-26,5.0,0.984015,,15200,sell,filled,14957.028
100,511010.XSHG,2016-09-26,5.0,110.001888,,100,sell,filled,11000.1888
12200,518880.XSHG,2016-09-26,10.511040539999998,2.871869,,12200,buy,filled,35036.801799999994
3600,510500.XSHG,2016-10-10,5.91571836,5.477517,,3600,sell,filled,19719.0612
22100,159905.XSHE,2016-10-10,6.5968765199999995,0.995004,,22100,sell,filled,21989.5884
6100,518880.XSHG,2016-10-10,5.0,2.7317289999999996,,6100,buy,filled,16663.546899999998
200,511010.XSHG,2016-10-10,6.6291224999999985,110.48537499999999,,200,buy,filled,22097.074999999997
10100,510500.XSHG,2016-10-17,16.88443866,5.572422,,10100,sell,filled,56281.4622
163400,159905.XSHE,2016-10-17,48.82406706,0.996003,,163400,sell,filled,162746.8902
2000,511010.XSHG,2016-10-17,66.3290046,110.54834100000001,,2000,sell,filled,221096.68200000003
19500,518880.XSHG,2016-10-17,15.9077763,2.719278,,19500,sell,filled,53025.921
175900,510300.XSHG,2016-10-17,149.4884391,2.83283,,175900,buy,filled,498294.797
1900,510300.XSHG,2016-10-24,5.0,2.8451519999999997,,1900,sell,filled,5405.788799999999
1100,518880.XSHG,2016-10-24,5.0,2.7587559999999995,,1100,buy,filled,3034.6315999999997
200,510500.XSHG,2016-10-24,5.0,5.597591999999999,,200,buy,filled,1119.5183999999997
13200,518880.XSHG,2016-10-31,11.025483479999998,2.784213,,13200,sell,filled,36751.6116
1800,510300.XSHG,2016-10-31,5.0,2.854143,,1800,sell,filled,5137.4574
7500,510500.XSHG,2016-10-31,12.549536999999997,5.577571999999999,,7500,buy,filled,41831.78999999999
3200,510300.XSHG,2016-11-07,5.0,2.860137,,3200,sell,filled,9152.4384
600,510500.XSHG,2016-11-07,5.0,5.570565,,600,buy,filled,3342.339
2000,518880.XSHG,2016-11-07,5.0,2.8088059999999997,,2000,buy,filled,5617.611999999999
800,510500.XSHG,2016-11-14,5.0,5.6733210000000005,,800,sell,filled,4538.656800000001
3100,510300.XSHG,2016-11-14,5.0,2.916081,,3100,sell,filled,9039.8511
5000,518880.XSHG,2016-11-14,5.0,2.6776749999999994,,5000,buy,filled,13388.374999999996
28200,518880.XSHG,2016-11-21,22.785351840000004,2.6933040000000004,,28200,sell,filled,75951.17280000001
3100,510500.XSHG,2016-11-21,5.302577279999999,5.701695999999999,,3100,buy,filled,17675.257599999997
20000,510300.XSHG,2016-11-21,17.525508,2.920918,,20000,buy,filled,58418.36
3500,510300.XSHG,2016-11-28,5.0,3.014982,,3500,sell,filled,10552.437
1300,510500.XSHG,2016-11-28,5.0,5.743738,,1300,buy,filled,7466.859399999999
1100,518880.XSHG,2016-11-28,5.0,2.6896869999999997,,1100,buy,filled,2958.6557
3500,510300.XSHG,2016-12-05,5.0,2.973024,,3500,sell,filled,10405.584
100,510500.XSHG,2016-12-05,5.0,5.585579999999999,,100,buy,filled,558.5579999999999
3600,518880.XSHG,2016-12-05,5.0,2.6426399999999997,,3600,buy,filled,9513.503999999999
3300,510500.XSHG,2016-12-12,5.54340105,5.599395,,3300,sell,filled,18478.003500000003
8800,510300.XSHG,2016-12-12,7.87515696,2.9830140000000003,,8800,sell,filled,26250.523200000003
4600,518880.XSHG,2016-12-12,5.0,2.6426399999999997,,4600,buy,filled,12156.143999999998
400,511880.XSHG,2016-12-12,9.859209359999998,82.160078,,400,buy,filled,32864.0312
73500,510500.XSHG,2016-12-19,119.89813184999998,5.437557,,73500,sell,filled,399660.4395
151600,518880.XSHG,2016-12-19,118.76583527999999,2.611386,,151600,sell,filled,395886.1176
14300,510300.XSHG,2016-12-19,12.243020789999997,2.8538509999999997,,14300,buy,filled,40810.069299999996
267900,510050.XSHG,2016-12-19,157.92407630999995,1.9649629999999998,,267900,buy,filled,526413.5876999999
2700,511880.XSHG,2016-12-19,66.52858212,82.134052,cash_limited,2800,buy,partial,221761.9404
600,510050.XSHG,2016-12-26,5.0,1.9369349999999999,,600,buy,filled,1162.1609999999998
1000,510050.XSHG,2017-01-03,5.0,1.949049,,1000,sell,filled,1949.049
400,510300.XSHG,2017-01-03,5.0,2.8268239999999993,,400,buy,filled,1130.7295999999997
400,510300.XSHG,2017-01-09,5.0,2.8551420000000003,,400,sell,filled,1142.0568
600,510050.XSHG,2017-01-09,5.0,1.972026,,600,sell,filled,1183.2156
100,511880.XSHG,2017-01-09,5.0,82.31323099999999,,100,buy,filled,8231.3231
100,511880.XSHG,2017-01-16,5.0,82.18773,,100,sell,filled,8218.773000000001
800,510050.XSHG,2017-01-16,5.0,1.9690290000000001,,800,sell,filled,1575.2232000000001
1000,510300.XSHG,2017-01-16,5.0,2.831829,,1000,buy,filled,2831.8289999999997
200,510300.XSHG,2017-01-23,5.0,2.865132,,200,sell,filled,573.0264
1400,510050.XSHG,2017-01-23,5.0,2.0049930000000002,,1400,sell,filled,2806.9902
100,511880.XSHG,2017-01-23,5.0,82.379297,,100,buy,filled,8237.929699999999
