trade_date,sh000300,sz399101,sz399006,sh000510
2025-08-19,4223.374,13357.042,2601.743,5016.825
2025-08-20,4271.396,13516.061,2607.653,5075.218
2025-08-21,4288.071,13506.225,2595.465,5089.335
2025-08-22,4377.998,13655.049,2682.553,5198.913
2025-08-25,4469.222,13842.449,2762.99,5311.734
2025-08-26,4452.591,13978.93,2742.127,5304.513
2025-08-27,4386.127,13734.11,2723.198,5227.983
2025-08-28,4463.782,13934.507,2827.172,5327.882
2025-08-29,4496.759,13971.295,2890.125,5372.764
2025-09-01,4523.711,14022.218,2956.375,5418.521
2025-09-02,4490.453,13746.327,2872.222,5358.445
2025-09-03,4459.83,13531.91,2899.373,5323.491
2025-09-04,4365.209,13295.634,2776.248,5192.018
2025-09-05,4460.325,13658.452,2958.181,5333.075
2025-09-08,4467.573,13868.677,2933.246,5358.702
2025-09-09,4436.258,13752.07,2867.969,5314.409
2025-09-10,4445.365,13791.419,2904.269,5325.809
2025-09-11,4548.035,14115.199,3053.749,5454.274
2025-09-12,4521.998,14079.221,3020.423,5432.215
2025-09-15,4533.056,14121.869,3066.18,5448.412
2025-09-16,4523.337,14224.707,3087.04,5449.977
2025-09-17,4551.023,14310.802,3147.345,5492.409
2025-09-18,4498.109,14214.961,3095.851,5433.76
2025-09-19,4501.92,14178.524,3091.003,5433.289
2025-09-22,4522.608,14313.616,3107.887,5457.289
2025-09-23,4519.778,14226.661,3114.553,5446.018
2025-09-24,4566.071,14445.001,3185.571,5521.819
2025-09-25,4593.488,14440.335,3235.765,5561.134
2025-09-26,4550.049,14218.343,3151.53,5497.728
2025-09-29,4620.053,14412.661,3238.012,5579.026
2025-09-30,4640.694,14466.873,3238.16,5618.713
2025-10-09,4709.482,14678.91,3261.822,5708.288
2025-10-10,4616.834,14445.207,3113.262,5577.653
2025-10-13,4593.979,14304.814,3078.762,5550.296
2025-10-14,4539.064,14046.962,2955.983,5451.586
2025-10-15,4606.288,14275.84,3025.867,5534.092
2025-10-16,4618.422,14168.024,3037.442,5531.786
2025-10-17,4514.235,13787.63,2935.37,5392.97
2025-10-20,4538.22,13890.239,2993.455,5427.079
2025-10-21,4607.872,14134.479,3083.716,5516.477
2025-10-22,4592.57,14080.203,3059.319,5494.735
2025-10-23,4606.345,14091.59,3062.163,5510.463
2025-10-24,4660.684,14269.742,3171.569,5586.355
2025-10-27,4716.019,14434.182,3234.455,5658.848
2025-10-28,4691.973,14401.444,3229.575,5628.292
2025-10-29,4747.838,14575.498,3324.271,5703.989
2025-10-30,4709.911,14404.076,3263.022,5653.748
2025-10-31,4640.668,14359.781,3187.533,5583.724
2025-11-03,4653.403,14423.543,3196.871,5594.408
2025-11-04,4618.699,14238.18,3134.09,5535.366
2025-11-05,4627.257,14268.412,3166.231,5548.07
2025-11-06,4693.403,14446.473,3224.624,5633.517
2025-11-07,4678.794,14408.978,3208.206,5622.116
2025-11-10,4695.051,14464.396,3178.827,5635.386
2025-11-11,4652.166,14394.03,3134.316,5588.23
2025-11-12,4645.908,14324.905,3122.027,5574.506
2025-11-13,4702.074,14517.785,3201.754,5654.439
2025-11-14,4628.14,14337.492,3111.507,5563.502
2025-11-17,4598.053,14318.771,3105.203,5540.108
2025-11-18,4568.193,14203.979,3069.219,5496.536
2025-11-19,4588.292,14114.691,3076.845,5512.384
2025-11-20,4564.948,14002.725,3042.341,5475.55
2025-11-21,4453.608,13523.692,2920.078,5325.988
2025-11-24,4448.048,13630.961,2929.043,5334.315
2025-11-25,4490.405,13848.183,2980.934,5392.911
2025-11-26,4517.626,13885.621,3044.695,5422.521
2025-11-27,4515.403,13853.039,3031.296,5415.927
2025-11-28,4526.662,13995.498,3052.587,5440.943
2025-12-01,4576.486,14149.789,3092.499,5505.276
2025-12-02,4554.335,14048.366,3071.149,5471.185
2025-12-03,4531.049,13945.624,3036.786,5440.623
2025-12-04,4546.566,13937.072,3067.484,5461.75
2025-12-05,4584.537,14062.692,3109.297,5513.753
2025-12-08,4621.755,14193.958,3190.269,5561.366
2025-12-09,4598.223,14125.601,3209.603,5530.034
2025-12-10,4591.827,14169.692,3209.004,5532.59
2025-12-11,4552.185,13968.179,3163.675,5486.308
2025-12-12,4580.95,14048.688,3194.359,5530.391
2025-12-15,4552.06,13951.756,3137.801,5490.121
2025-12-16,4497.555,13762.547,3071.762,5414.935
2025-12-17,4579.875,13985.027,3175.908,5520.78
2025-12-18,4552.793,13909.539,3107.065,5486.262
2025-12-19,4568.178,14068.199,3122.238,5516.171
2025-12-22,4611.624,14243.379,3191.985,5580.278
2025-12-23,4620.734,14250.381,3205.011,5592.434
2025-12-24,4634.059,14415.357,3229.577,5622.515
2025-12-25,4642.536,14517.254,3239.343,5636.739
2025-12-26,4657.24,14573.339,3243.876,5667.82
2025-12-29,4639.372,14549.379,3222.611,5640.76
2025-12-30,4651.282,14589.758,3242.905,5658.687
2025-12-31,4629.94,14545.57,3203.172,5642.82
2026-01-05,4717.746,14798.406,3294.551,5763.298
2026-01-06,4790.694,15039.433,3319.292,5860.204
2026-01-07,4776.666,15065.688,3329.693,5860.253
2026-01-08,4737.654,15093.725,3302.307,5830.57
2026-01-09,4758.922,15287.182,3327.813,5881.95
2026-01-12,4789.916,15554.085,3388.341,5948.698
2026-01-13,4761.032,15372.001,3321.889,5901.207
2026-01-14,4741.931,15421.576,3349.138,5901.203
2026-01-15,4751.429,15440.352,3367.917,5914.556
2026-01-16,4731.873,15405.865,3361.017,5889.351
2026-01-19,4734.456,15533.588,3337.608,5905.939
2026-01-20,4718.878,15415.841,3277.979,5878.735
2026-01-21,4723.069,15536.422,3295.523,5904.566
2026-01-22,4723.709,15645.584,3328.647,5911.776
2026-01-23,4702.497,15806.712,3349.503,5935.114
2026-01-26,4706.964,15595.088,3319.149,5925.535
2026-01-27,4705.692,15566.645,3342.599,5930.416
2026-01-28,4717.991,15581.352,3323.562,5951.096
2026-01-29,4753.87,15448.611,3304.51,5968.913
2026-01-30,4706.34,15297.761,3346.355,5898.126
2026-02-02,4605.98,14945.459,3264.111,5742.485
2026-02-03,4660.107,15290.008,3324.892,5852.149
2026-02-04,4698.683,15351.966,3311.515,5886.582
2026-02-05,4670.419,15173.767,3260.278,5817.598
2026-02-06,4643.596,15242.396,3236.464,5792.012
2026-02-09,4719.056,15487.401,3332.77,5899.225
2026-02-10,4724.296,15528.258,3320.537,5903.468
2026-02-11,4713.819,15500.64,3284.735,5896.149
2026-02-12,4719.578,15533.669,3328.063,5923.146
2026-02-13,4660.406,15387.66,3275.958,5840.727
2026-02-24,4707.544,15594.118,3308.265,5910.733
2026-02-25,4735.886,15770.165,3354.819,5967.303
2026-02-26,4726.874,15838.033,3344.982,5961.511
2026-02-27,4710.647,15892.137,3310.305,5965.354
2026-03-02,4728.669,15802.185,3294.161,5984.746
2026-03-03,4655.896,15279.527,3209.482,5840.576
2026-03-04,4602.625,15216.129,3164.371,5784.571
2026-03-05,4647.692,15391.21,3216.939,5843.491
2026-03-06,4660.439,15547.066,3229.302,5859.124
2026-03-09,4615.455,15399.578,3208.582,5804.09
2026-03-10,4674.756,15643.555,3306.141,5890.001
2026-03-11,4704.496,15720.157,3349.529,5919.993
2026-03-12,4687.56,15631.963,3317.522,5888.207
2026-03-13,4669.14,15507.231,3310.278,5844.624
2026-03-16,4671.559,15491.919,3357.022,5835.283
2026-03-17,4637.439,15224.966,3280.059,5767.726
2026-03-18,4658.332,15321.335,3346.365,5802.651
2026-03-19,4583.251,14931.735,3309.103,5688.635
2026-03-20,4567.018,14727.677,3352.103,5659.051
2026-03-23,4417.997,14111.899,3235.221,5466.899
2026-03-24,4474.722,14410.92,3251.545,5542.36
2026-03-25,4537.466,14719.606,3316.971,5633.103
2026-03-26,4477.534,14518.434,3272.488,5552.784
2026-03-27,4502.57,14725.633,3295.88,5600.339
2026-03-30,4491.95,14761.951,3273.355,5594.453
2026-03-31,4450.049,14544.976,3184.952,5526.727
2026-04-01,4526.067,14767.341,3247.523,5626.329
2026-04-02,4478.914,14560.573,3172.649,5550.742
2026-04-03,4440.789,14327.19,3149.596,5501.876
2026-04-07,4440.616,14461.647,3160.816,5510.737
2026-04-08,4595.556,15048.357,3347.61,5728.384
2026-04-09,4566.224,15002.721,3323.299,5698.951
2026-04-10,4636.566,15210.81,3448.787,5783.054
2026-04-13,4646.155,15289.761,3476.44,5792.776
2026-04-14,4701.284,15492.537,3558.527,5865.351
2026-04-15,4685.246,15377.195,3514.96,5837.451
2026-04-16,4736.608,15597.695,3626.271,5914.06
2026-04-17,4728.672,15623.778,3678.293,5913.84
2026-04-20,4757.442,15804.542,3677.576,5954.831
2026-04-21,4767.997,15792.771,3688.937,5959.662
2026-04-22,4799.627,15955.224,3752.759,6006.669
2026-04-23,4786.327,15815.964,3720.247,5973.406
2026-04-24,4769.369,15731.114,3667.785,5952.455
2026-04-27,4770.947,15889.433,3648.788,5965.383
2026-04-28,4758.208,15726.3,3596.712,5929.558
2026-04-29,4810.347,15917.461,3687.168,6013.408
2026-04-30,4807.307,15969.523,3677.148,6020.437
2026-05-06,4877.093,16250.048,3778.159,6135.859
2026-05-07,4900.51,16435.789,3833.057,6183.014
2026-05-08,4871.912,16486.434,3796.128,6154.271
2026-05-11,4951.837,16699.826,3928.974,6262.315
2026-05-12,4948.047,16590.021,3934.882,6249.231
2026-05-13,4998.342,16796.238,4038.333,6318.038
2026-05-14,4914.597,16424.096,3951.14,6182.968
2026-05-15,4859.593,16249.684,3929.064,6105.871
2026-05-18,4833.524,16240.763,3914.875,6084.508
2026-05-19,4852.883,16357.563,3908.438,6121.091
2026-05-20,4850.7,16283.975,3921.789,6130.45
2026-05-21,4783.098,15927.617,3829.779,6019.549
2026-05-22,4845.096,16247.421,3938.502,6115.175
2026-05-25,4921.597,16409.086,4021.16,6211.099
2026-05-26,4947.849,16328.043,4043.066,6228.646
2026-05-27,4908.171,16051.704,4045.773,6159.168
2026-05-28,4914.213,16125.115,4125.075,6169.839
2026-05-29,4892.121,15807.962,4037.951,6100.145
2026-06-01,4844.256,15692.893,3950.943,6030.69
2026-06-02,4914.559,15785.61,4055.871,6111.146
2026-06-03,4938.809,15764.932,4122.987,6144.494
2026-06-04,4904.745,15729.216,4088.884,6113.491
2026-06-05,4816.92,15535.351,3957.935,6009.394
2026-06-08,4713.636,15114.198,3811.785,5855.893
2026-06-09,4801.811,15458.023,3961.749,5981.781
2026-06-10,4748.593,15195.28,3854.793,5902.972
2026-06-11,4722.412,15068.405,3811.246,5872.702
2026-06-12,4777.321,15213.3,3830.353,5931.648
2026-06-15,4891.713,15642.445,4033.535,6099.187
2026-06-16,4884.232,15748.388,4102.942,6111.864
2026-06-17,4931.386,15855.808,4167.048,6188.097
2026-06-18,4941.599,15927.812,4252.39,6219.789
2026-06-22,5059.658,16133.794,4359.392,6373.562
2026-06-23,4919.386,15813.525,4192.194,6182.575
2026-06-24,4943.02,15995.062,4251.424,6247.009
2026-06-25,5020.104,16092.951,4371.989,6343.206
2026-06-26,4868.221,15594.458,4194.209,6147.453
2026-06-29,4926.921,15498.682,4216.699,6222.361
2026-06-30,4979.433,15839.254,4342.712,6314.988
2026-07-01,4958.977,15927.508,4260.721,6277.775
2026-07-02,4812.296,15534.258,4017.273,6076.253
2026-07-03,4842.174,15740.784,4019.934,6117.37
2026-07-06,4841.998,15556.875,3948.86,6097.124
2026-07-07,4792.262,15319.392,3911.907,6023.602
2026-07-08,4755.534,14978.915,3845.351,5952.427
2026-07-09,4876.313,15274.298,4018.174,6120.873
2026-07-10,4780.787,15154.466,3842.731,6005.87
2026-07-13,4695.383,14568.668,3723.517,5851.819
2026-07-14,4796.502,14891.541,3851.137,5984.367
2026-07-15,4786.783,14818.854,3804.704,5943.876
2026-07-16,4698.434,14666.382,3692.457,5825.988
2026-07-17,4529.095,13992.187,3428.63,5577.702
2026-07-20,4598.321,13706.21,3443.102,5622.822
2026-07-21,4739.229,14094.541,3685.969,5839.907
2026-07-22,4717.244,13988.66,3566.732,5803.773
2026-07-23,4728.002,14117.03,3575.52,5814.557
2026-07-24,4649.192,13807.207,3480.87,5703.869
